"author","gender"
"Jeffrey Pontiff","Male"
"Jeffrey Perry","Male"
"Jeffrey Weaver","Male"
"Jeffrey Cohen","Male"
"Jeffrey T. Grogger","Male"
"Jeffrey Williams","Male"
"Jeffrey Wooldridge","Male"
"Jeffrey S. Petersen","Male"
"Jeffrey T. Denning","Male"
"Jenna Stearns","Female"
"Jennifer Cohen","Female"
"Jennifer Muz","Female"
"Jennifer Hatch","Female"
"Jennifer Carpenter","Female"
"Jennifer Bruner","Female"
"Jere Behrman","?"
"Jeremy G. Moulton","Male"
"Jermaine Toney","Male"
"Jeroen Dalderop","Male"
"Jerome Taillard","Male"
"Jerrod Penn","Male"
"Jesse Naidoo","?"
"Jessica Jeffers","Female"
"Jessica Hoel","Female"
"Jessica Leight","Female"
"Jessica Roldan Pena","Female"
"Jessie Folk","?"
"Jessie Li","?"
"Ji Yeon Hong","?"
"Jia He","?"
"Jia Xie","?"
"Jian Cai","?"
"Jian Zhang","?"
"Jie Ma","?"
"Jie Cai","?"
"Jihye Jeon","Female"
"Jill Kearns Hayter","Female"
"Jill McCluskey","Female"
"Jillian B. Carr","Female"
"Jimmy Oh","Male"
"Jimmy Lopez","Male"
"Jin Xie","?"
"Jin Liu","?"
"Jin Cao","?"
"Jin Yeub Kim","?"
"Jin Feng","?"
"Jing Liang","?"
"Jing Wu","?"
"Jing Tao","?"
"Jing Shao","?"
"Jiri Chod","Male"
"Joana Girante","Female"
"Joanna Tyrowicz","Female"
"Jochen Guentner","Male"
"Jody Hoff","?"
"Joe Mazur","Male"
"Joe Cho Yiu Ng","Male"
"Joel C. Magnuson","Male"
"Johan Fourie","Male"
"Johannes Norling","Male"
"Johannes Becker","Male"
"Johannes Haushofer","Male"
"Johannes Voget","Male"
"John Odozi","Male"
"John B. Davis","Male"
"John B. Hall","Male"
"John Kandrac","Male"
"John P. Watkins","Male"
"John Gibson","Male"
"John MacDonald","Male"
"John Voorheis","Male"
"John V. Duca","Male"
"John Nunley","Male"
"John Komlos","Male"
"John M. Griffin","Male"
"John Jong-Hyun Chung","Male"
"John Winters","Male"
"John Tripp","Male"
"John Devereux","Male"
"John Kammeyer-Mueller","Male"
"John C. Anyanwu","Male"
"John Cotter","Male"
"John Quah","Male"
"John Gordanier","Male"
"John William Hatfield","Male"
"John B. Oryema","Male"
"John Ssozi","Male"
"John Nana Francois","Male"
"John Robinson","Male"
"John Duffy","Male"
"John F. Tomer","Male"
"John Henry","Male"
"John Bitzan","Male"
"John Ammer","Male"
"John Hoddinott","Male"
"John Spray","Male"
"John Ifcher","Male"
"John Coglianese","Male"
"Jonas Maibom","Male"
"Jonas Jin","Male"
"Jonathan Berk","Male"
"Jonathan Rothbaum","Male"
"Jonathan Naughton","Male"
"Jonathan Goldberg","Male"
"Jonathan B. Scott","Male"
"Jonathan Hersh","Male"
"Jonathan P. Allen","Male"
"Jonathan Morduch","Male"
"Jonathan Beauchamp","Male"
"Jonathan Fisher","Male"
"Jonathan Pogach","Male"
"Jonathan Weigel","Male"
"Jonathan Cohn","Male"
"Jonathan Dingel","Male"
"Jonathan Kalodimos","Male"
"Joost Driessen","Male"
"Jordan Martel","?"
"Jordan Shipley","?"
"Jordi Vidal-Robert","?"
"Jorge Martinez-Vazquez","Male"
"Jorge Miranda-Pinto","Male"
"Jos Van Ommeren","Male"
"Josef Zweimüller","Male"
"Josef C. Brada","Male"
"Josef Zechner","Male"
"Joseph J. Sabia","Male"
"Joseph I. Rosenberg","Male"
"Joseph Stiglitz","Male"
"Joseph Kalmenovitz","Male"
"Joseph McMurray","Male"
"Joseph Engelberg","Male"
"Joseph Abadi","Male"
"Joseph Pelzman","Male"
"Joseph Gomes","Male"
"Joseph Tao-yi Wang","Male"
"Josephine Lugovskyy","Female"
"Josh Della Vedova","Male"
"Josh Krieger","Male"
"Joshua Blonz","Male"
"Joshua Dean","Male"
"Joshua Evan Blumenstock","Male"
"Joshua Madsen","Male"
"Joyce Chen","Female"
"Juan Palacios Temprano","Male"
"Juan Blyde","Male"
"Juan Manuel HERNANDEZ","Male"
"Juan Rubio Ramirez","Male"
"Juan Carlos Caro","Male"
"Juan Tomas Sayago Gomez","Male"
"Juan Angel Matamala Gonzalez","Male"
"Juan E. Santarcángelo","Male"
"Juan Carlos Suárez Serrato","Male"
"Judson Boomhower","Male"
"Jules van Binsbergen","?"
"Julian di Giovanni","Male"
"Juliana Londono-Velez","Female"
"Julie Hotchkiss","Female"
"Julie Kerksick","Female"
"Julie A. Nelson","Female"
"Julien Picault","Male"
"Julien Lafortune","Male"
"Julieta Yung","Female"
"Julio Carrillo","Male"
"Julio Elias","Male"
"Jun Kyung Auh","?"
"Jun Wang","?"
"Jun Zhang","?"
"Jun Tu","?"
"Jung Bae","?"
"Jung Choi","?"
"Jungmin Kim","?"
"Junichi Suzuki","Male"
"Junjie Hong","Male"
"Justice Tei Mensah","?"
"Justin Vitanza","Male"
"Justin Yifu Lin","Male"
"Justin Pierce","Male"
"Kali Grant","?"
"Kalle Hirvonen","?"
"Kalpana Khanal","Female"
"Karen Jackson","Female"
"Karen Thierfelder","Female"
"Karl David Boulware","Male"
"Karolina Goraus","Female"
"Karsten Müller","Male"
"Karthik Sastry","Male"
"Kasper Meisner Nielsen","Male"
"Kate Orkin","Female"
"Kateryna Holland","Female"
"Katharina Lima de Miranda","Female"
"Katharine O. Strunk","Female"
"Katherine Michelmore","Female"
"Katherine Richard","Female"
"Katherine A. Whalen","Female"
"Kathryn Stevens","Female"
"Kathryn H. Anderson","Female"
"Kaushik Vasudevan","Male"
"Ke Zhang","?"
"Ke Du","?"
"Keaton Miller","Male"
"Keith Teltser","Male"
"Kelly Jones","?"
"Kenneth Merkley","Male"
"Kenneth Donkor-Hyiaman","Male"
"Kerem Coşar","Male"
"Kevin McKinney","Male"
"Kevin E. Cahill","Male"
"Kevin Proulx","Male"
"Kevin Mullally","Male"
"Kevin Shih","Male"
"Kevin Breuer","Male"
"Khaled Alsabah","Male"
"Kieran Walsh","Male"
"Kim Oosterlink","?"
"Kim Hiang Liow","?"
"Kimberley Scharf","Female"
"Kirstin Munro","Female"
"Knut Are Aastveit","Male"
"Komal Jain","?"
"Konstantin Kholodilin","Male"
"Konstantin Wagner","Male"
"Konstantinos Tatsiramos","Male"
"Koray Caglayan","Male"
"Kosta Josifidis","Male"
"Kostas Tzioumis","Male"
"Kris Jacobs","?"
"Kris Principe","?"
"Krista Ruffini","Female"
"Kristen Cooper","Female"
"Kristian Blickle","Male"
"Kristin E. Fabbe","Female"
"Kristina Meier","Female"
"Kristina Minnick","Female"
"Kristof De Witte","Male"
"Kun Jiang","?"
"Kurt V. Krueger","Male"
"Kwabena Gyimah-Brempong","Male"
"Kwame Agyire-Tettey","Male"
"Kwong Chau","Male"
"Kyle Meng","Male"
"Kyle Rozema","Male"
"Kyle Phong","Male"
"Kyle Ueyama","Male"
"Kyle Moore","Male"
"Kyle Kettler","Male"
"Lai Wei","?"
"Lakisha Simmons","Female"
"Larry Samuelson","Male"
"Larry Qiu","Male"
"Larry Levin","Male"
"Larysa Nekrasenko","Female"
"Lasse Brune","Male"
"Lasse de la Porte Simonsen","Male"
"Laura Ahlstrom","Female"
"Laura Wherry","Female"
"Laura Juarez","Female"
"Laura Bakkensen","Female"
"Laura E. Henkhaus","Female"
"Laura Feiveson","Female"
"Laura Doval","Female"
"Lauren Lambie-Hanson","Female"
"Lauren Falcao Bergquist","Female"
"Lauren Eskreis-Winkler","Female"
"Laurence van Lent","?"
"Laurence O’Connell","?"
"Laurent Weil","Male"
"Lawrence M. Kahn","Male"
"Lea Heursen","Female"
"Lea Stern","Female"
"Leanna Stiefel","Female"
"Leanne Roncolato","Female"
"Lee Badgett","?"
"Lei Li","?"
"Lei Ge","?"
"Leigh Caldwell","?"
"Leila Davis","Female"
"Leland Crane","Male"
"Lena Boneva","Female"
"Lena Detlefsen","Female"
"Lena Dräger","Female"
"Lenore Palladino","Female"
"Leo Yang","Male"
"Leonidas Murembya","Male"
"Lesley Turner","?"
"Levent Guntay","Male"
"Levent Kutlu","Male"
"Levent Altinoglu","Male"
"Levis Kochin","Male"
"Lewis Warren","Male"
"Li Liu","?"
"Li Ting Chiu","?"
"Li Sanxi","?"
"Liana E. Fox","Female"
"Lifeng Gu","Male"
"Liliana Varela","Female"
"Lin Ge","?"
"Linda Schilling","Female"
"Lindsey Woodworth","Female"
"Ling li","?"
"Lino Guimaraes Marujo","Male"
"Lisa Cameron","Female"
"Lise Vesterlund","Female"
"Livia Menezes","Female"
"Liyan Yang","Female"
"Lloyd Ahamefule Amaghionyeodiwe","Male"
"Lola Fowler","Female"
"Lola Segura","Female"
"Loredana Fattorini","Female"
"Lorenzo Magnolfi","Male"
"Lorenzo Schoenleber","Male"
"Lorenzo Ductor","Male"
"Loreto Llorente","?"
"Louis Preonas","Male"
"Lu Li","?"
"Luca Maini","Male"
"Luca Taschini","Male"
"Luca Xianran Lin","Male"
"Luca Tiberti","Male"
"Lucas Siga","Male"
"Lucas Maestri","Male"
"Lucas Lima","Male"
"Luciano Pomatto","Male"
"Luciano de Castro","Male"
"Lucy Malakar","Female"
"Luigi Butera","Male"
"Luisa Kling","Female"
"Lukas Menkhoff","Male"
"Lukas Roth","Male"
"Luke Petach","Male"
"Lyn Ossome","?"
"Lynn Kennedy","Female"
"Lynn Shibut","Female"
"Lynne Steuerle Schofield","Female"
"Maarten Meeuwis","Male"
"Mackenzie Alston","?"
"Maddalena Ronchi","Female"
"Magdalena Tywoniuk","Female"
"Magdalena Małecka","Female"
"Mahdi Mohseni","Male"
"Mahmoud Mohieldin","Male"
"Mahsa Memarian","?"
"Maiko Koga","?"
"Maja Adena","Female"
"Maksim Belenkiy","Male"
"Malcolm Wardlaw","Male"
"Manisha Padi","Female"
"Manolis Chatzikonstantinou","Male"
"Manuel Hoffmann","Male"
"Manuel Ramon Souza Luz","Male"
"Manuel Arellano","Male"
"Manuel Hermosilla","Male"
"Marc Bourreau","Male"
"Marc Fabel","Male"
"Marcel Tuijn","Male"
"Marcel Maier","Male"
"Marcel Rindisbacher","Male"
"Marcelo Santos","Male"
"Marcelo J. Moreira","Male"
"Marcia Gómez","Female"
"Marcin Król","Male"
"Marco Castillo","Male"
"Marco Mariotti","Male"
"Marco Wilkens","Male"
"Marco Alexander Schwarz","Male"
"Marco Elia","Male"
"Marco Sammon","Male"
"Marco D'Errico","Male"
"Marco Della Seta","Male"
"Marcus Dillender","Male"
"Marcus Marktanner","Male"
"Marcus Berliant","Male"
"Marek Pycia","Male"
"Marek Dabrowski","Male"
"Maren Baars","Female"
"Margaret Walls","Female"
"Margaret Triyana","Female"
"Margarita Rubio","Female"
"Margarita Olivera","Female"
"Margherita Bottero","?"
"Marguerite DeLiema","Female"
"Maria Koumenta","Female"
"Maria Bernedo","Female"
"Maria Palacios","Female"
"Maria Rosales-Rueda","Female"
"Maria Restuccio","Female"
"Maria Jones","Female"
"Maria Domenica Tito","Female"
"Maria Chaderina","Female"
"Maria Esther Caballero","Female"
"Maria Camila Morales","Female"
"Mariana Blanco","Female"
"Marie Christelle Mabeu","Female"
"Marie N. Fagan","Female"
"Marilyn Pease","Female"
"Marina Della Giusta","Female"
"Mario Mazzocchi","Male"
"Mario Seccareccia","Male"
"Mario Vera","Male"
"Mario Pagliero","Male"
"Mario Hendriock","Male"
"Marion Monnet","?"
"Marion Kramer","?"
"Marissa Eckrote","Female"
"Mariya Letdin","Female"
"Mark Agerton","Male"
"Mark Braverman","Male"
"Mark Holmgren","Male"
"Mark Thibodeau","Male"
"Mark A. Klee","Male"
"Mark Paul","Male"
"Mark Westcott","Male"
"Mark Fossett","Male"
"Mark Maier","Male"
"Mark R. Rosenzweig","Male"
"Markus Biesinger","Male"
"Markus Pelger","Male"
"Marta Faias","Female"
"Marta Bengoa","Female"
"Marta Skrzypinska","Female"
"Marta Khomyn","Female"
"Marta Murray-Close","Female"
"Martha Deevy","Female"
"Martijn Droes","Male"
"Martin Scheffel","Male"
"Martin Kliem","Male"
"Martin Weber","Male"
"Martin Petrick","Male"
"Martin Rohleder","Male"
"Martin Gassebner","Male"
"Martin Nerlinger","Male"
"Martin F. Koppensteiner","Male"
"Martin Holm","Male"
"Martin Olsson","Male"
"Martin Szydlowski","Male"
"Martin Cripps","Male"
"Martin Weidner","Male"
"Martin O'Connell","Male"
"Martina Jasova","Female"
"Mary V. Wrenn","Female"
"Mary Hirschfeld","Female"
"Mary Penn","Female"
"Mary Eschelbach Hansen","Female"
"Mary Hamman","Female"
"Mary Ellen Carter","Female"
"Mary Burke","Female"
"Mary Kate Batistich","Female"
"Mary E. Lovely","Female"
"Maryna Osiichuk","Female"
"Marzena Rostek","Female"
"Masayuki Sawada","Male"
"Massimiliano Gaetano Onorato","Male"
"Massimo Marinacci","Male"
"Masud Karim","Male"
"Mathew Forstater","Male"
"Matt Smith","Male"
"Matteo Bonetti","Male"
"Matthew Mitchell","Male"
"Matthew Grant","Male"
"Matthew Woerman","Male"
"Matthew Gustafson","Male"
"Matthew Marx","Male"
"Matthew Thirkettle","Male"
"Matthew Gibson","Male"
"Matthew Denes","Male"
"Matthew Faulkner","Male"
"Matthew Ryan Sloggy","Male"
"Matthew Henriksson","Male"
"Matthew Pecenco","Male"
"Matthew McCarter","Male"
"Matthew O. Jackson","Male"
"Matthew P. Forsstrom","Male"
"Matthew Piszczek","Male"
"Matthew Ridley","Male"
"Matthew Lang","Male"
"Matthew Ringgenberg","Male"
"Matthew Clance","Male"
"Matthias Lassak","Male"
"Matthias Sutter","Male"
"Matthias Morys","Male"
"Matthieu Bouvard","Male"
"Matthieu Manant","Male"
"Mattia Landoni","?"
"Maureen O'Hara","Female"
"Mauricio Larrain","Male"
"Maximilian Mihm","Male"
"Maximilian Germann","Male"
"Maximilian Görgen","Male"
"Maximo Torero","Male"
"Meenakshi Rishi","Female"
"Megan Miller","Female"
"Mehdi Shadmehr","Male"
"Mehmet Fatih Ulu","Male"
"Mehmet Ekmekci","Male"
"Mehmet Ziya Gorpe","Male"
"Mehmet Soytas","Male"
"Mehreen Mookerjee","Female"
"Melanie Long","Female"
"Melanie Zaber","Female"
"Melinda Smale","Female"
"Melissa Hidrobo","Female"
"Melvyn Teo","Male"
"Meng Gao","?"
"Merve Meral","Female"
"Mia Goodnature","Female"
"Miao Zhang","?"
"Michael Walker","Male"
"Michael Koch","Male"
"Michael Mandler","Male"
"Michael Lee","Male"
"Michael Gilraine","Male"
"Michael Gechter","Male"
"Michael Slonkosky","Male"
"Michael Carr","Male"
"Michael Rees","Male"
"Michael McBride","Male"
"Michael Schwarz","Male"
"Michael Rosenberg","Male"
"Michael E. Martell","Male"
"Michael F. Lovenheim","Male"
"Michael Wolfe","Male"
"Michael Leung","Male"
"Michael Ball","Male"
"Michael Gofman","Male"
"Michael Gottfried","Male"
"Michael A. Clemens","Male"
"Michael Caldara","Male"
"Michael Best","Male"
"Michael Seiler","Male"
"Michael Nieswiadomy","Male"
"Michael Koetter","Male"
"Michael Haupert","Male"
"Michael Thornton","Male"
"Michael Kincaid","Male"
"Michael Pahle","Male"
"Michal Kurlaender","?"
"Michala Moravcová","Female"
"Michele Muller-Itten","Female"
"Michele Dathan","Female"
"Michele Angerstein-Gaines","Female"
"Michelle Liu","Female"
"Michelle Marcus","Female"
"Michelle Lowry","Female"
"Miesha Williams","Female"
"Mihir Gandhi","Male"
"Mikael Homanen","Male"
"Mike Mariathasan","Male"
"Mikhail Poyker","Male"
"Mikhail Simutin","Male"
"Min Shen","?"
"Min Kim","?"
"Mina Baliamoune-Lutz","?"
"Ming Zeng","?"
"Mira Frick","Female"
"Mireia Gine","Female"
"Mireille Chiroleu-Assouline","Female"
"Mirian G. Ingrams","Female"
"Misty L. Heggeness","Female"
"Mitch Towner","Male"
"Mitch Warachka","Male"
"Mohammad Akbarpour","Male"
"Monika Jandová","Female"
"Moreno Bertoldi","Male"
"Morgan Smart","?"
"Moritz Lenel","Male"
"Moritz Meyer-ter-Vehn","Male"
"Moritz Meyer-ter-vehn","Male"
"Moses Shayo","Male"
"Moussa P. Blimpo","Male"
"Murali Jagannathan","Male"
"Murat Celik","Male"
"Murat Tasci","Male"
"Mustapha Douch","Male"
"Nabil Al-Najjar","Male"
"Nadine Riedel","Female"
"Nan Zhang","?"
"Nancy Xu","Female"
"Nancy Brooks","Female"
"Nancy Breen","Female"
"Narayan Y. Naik","Male"
"Natalia Fabra","Female"
"Natalia Danzer","Female"
"Natalie Lee","Female"
"Natalie Bachas","Female"
"Natasha Burns","Female"
"Nathalie Magne","Female"
"Nathalie de Marcellis","Female"
"Nathan W. Chan","Male"
"Nathan Yoder","Male"
"Nathanael Vellekoop","Male"
"Nathanael Ojong","Male"
"Nathaniel Pattison","Male"
"Naveen Sunder","Male"
"Neal Olitsky","Male"
"Neha Sahai Anand","Female"
"Neil Thakral","Male"
"Neil White","Male"
"Nelli Valmari","Female"
"Nellie Zhao","Female"
"Nelson Camanho","Male"
"Nese Yildiz","Female"
"Neslihan Uler","Female"
"Niccolo Lomys","Male"
"Nicholas W. Papageorge","Male"
"Nicholas Zarra","Male"
"Nicholas Pairolero","Male"
"Nick Muller","Male"
"Nick Arnosti","Male"
"Nicola Pavanini","?"
"Nicola Rosaia","?"
"Nicolai Kaarsen","?"
"Niels Gormsen","Male"
"Niels Johannesen","Male"
"Nikhil Paradkar","Male"
"Niklas Duerr","Male"
"Niklas Engbom","Male"
"Nikolay Gospodinov","Male"
"Nina Bobkova","Female"
"Nina Smith","Female"
"Nina Banks","Female"
"Nina Eichacker","Female"
"Nishith Prakash","Male"
"Nitish Kumar","Male"
"Nitya Pandalai­‐Nayar","Female"
"Noe Wiener","?"
"Nolan G. Pope","Male"
"Nuria Mas","Female"
"Obed Quaicoe","Male"
"Ola Olsson","?"
"Ole Wilms","Male"
"Olena Nizalova","Female"
"Olga Briukhova","Female"
"Olga Popova","Female"
"Oliver Spalt","Male"
"Oliver Tietjen","Male"
"Oliver Woll","Male"
"Oliver Roman Browne","Male"
"Oliver Linton","Male"
"Olivier Dessaint","Male"
"Olivier David Zerbib","Male"
"Olivier Allais","Male"
"Olivier B. Bargain","Male"
"Omer Tamuz","Male"
"Oren Ziv","Male"
"Orsola Costantini","Female"
"Pablo d'Erasmo","Male"
"Pablo Azar","Male"
"Pablo Cuba-Borda","Male"
"Pablo Slutzky","Male"
"Paddy Quick","?"
"Pamela Meyerhofer","Female"
"Pamela Medina Quispe","Female"
"Paola De Pascali","Female"
"Paola Manzini","Female"
"Paolo Ramazzotti","Male"
"Pascal Towbin","?"
"Pascal Paul","?"
"Patric H. Hendershott","Male"
"Patricio Dalton","Male"
"Patrick Button","Male"
"Patrick Turner","Male"
"Patrick McCarthy","Male"
"Patrick L. Anderson","Male"
"Patrick Smith","Male"
"Patrick Dennis","Male"
"Patrick Tuijp","Male"
"Patrick Weiss","Male"
"Patrick Mason","Male"
"Paul Whelan","Male"
"Paul Smeets","Male"
"Paul Heidhues","Male"
"Paul Milgrom","Male"
"Paul Decaire","Male"
"Paul Castaneda Dower","Male"
"Paul J. Gertler","Male"
"Paul Bruno","Male"
"Paul Schultz","Male"
"Paul Ferraro","Male"
"Paul Pecorino","Male"
"Paul Eliason","Male"
"Paul Grimes","Male"
"Paul Frijters","Male"
"Paula Suh","Female"
"Paula Cocoma","Female"
"Paula Mirela Sandulescu","Female"
"Paulina Lopez","Female"
"Pauline Wibaux","Female"
"Paulo Somaini","Male"
"Pavel Kapinos","Male"
"Pawel Gajewski","Male"
"Pawel Krolikowski","Male"
"Pedro Gete","Male"
"Pedro Romero","Male"
"Pedro C.L. Souza","Male"
"Pedro Rey-Biel","Male"
"Peng Liu","?"
"Peng Shi","?"
"Peter Fox-Penner","Male"
"Peter D. Loeb","Male"
"Peter Matthews","Male"
"Peter Bergman","Male"
"Peter Bent","Male"
"Peter Carr","Male"
"Peter Lorentzen","Male"
"Peter Forsyth","Male"
"Peter Christensen","Male"
"Peter Troyan","Male"
"Peter Maniloff","Male"
"Peter Schuhmann","Male"
"Peter John Nyaronga","Male"
"Peter Simasek","Male"
"Peter Iliev","Male"
"Peter Berg","Male"
"Peter Balash","Male"
"Peter Skogma-Thoursie","Male"
"Peter Cziraki","Male"
"Peyton Ferrier","?"
"Phil Dybvig","Male"
"Phil Ruder","Male"
"Philip DeCicca","Male"
"Philip Luck","Male"
"Philipp Poppitz","Male"
"Philipp Strack","Male"
"Philipp D. Koellinger","Male"
"Phillip H. Allman","Male"
"Pia M. Orrenius","Female"
"Piero Gottardi","Male"
"Pierre Boyer","Male"
"Pierre Mabille","Male"
"Pietro Biroli","Male"
"Ping Wang","?"
"Ping Liu","?"
"Princeton Williams","?"
"Priyanka Chakraborty","Female"
"Qi Tian","?"
"Qian Zhang","?"
"Qian Lin","?"
"Qing He","?"
"Qing Li","?"
"Quentin Wodon","Male"
"Quentin Brummet","Male"
"Rachael Goodhue","Female"
"Rachel Rosen","Female"
"Rachel B. Sederberg","Female"
"Rachel Szymanski","Female"
"Rachel Moore","Female"
"Raffaele Saggio","Male"
"Raghu Rajan","Male"
"Rahi Abouk","?"
"Rahul Vashishtha","Male"
"Rahul Deb","Male"
"Rajesh Aggarwal","Male"
"Raluca Dragusanu","Female"
"Raluca A. Roman","Female"
"Ram Upendra Das","Male"
"Ramon Huerta","Male"
"Ramon Garcia Fernandez","Male"
"Ran Shorrer","?"
"Ran Zhang","?"
"Randall Kuhn","Male"
"Raphael Boleslavsky","Male"
"Raphael Raphael Martins","Male"
"Rasa Karapandza","?"
"Rasel Mpuya Madaha","Male"
"Ravi Jagadeesan","Male"
"Ray Kluender","Male"
"Raymond Duch","Male"
"Razvan Dobrescu","Male"
"Rebeca Gomez Betancourt","Female"
"Rebecca Stuart","Female"
"Rebecca Chenevert","Female"
"Regis Breton","Male"
"Reham Rizk","Female"
"Remy Lecat","?"
"Renan Goetz","?"
"Renee Adams","Female"
"Reto Odermatt","Male"
"Ricardo Chi Sen Siu","Male"
"Ricardo Gimeno","Male"
"Ricardo Lopez Aliouchkin","Male"
"Richard Thakor","Male"
"Richard Peter","Male"
"Richard Karlsson Linnér","Male"
"Richard Romano","Male"
"Richard Frensch","Male"
"Richard V. Adkisson","Male"
"Richard B. Freeman","Male"
"Richard Prisinzano","Male"
"Richard Sweeney","Male"
"Richard Roll","Male"
"Richard W. Patterson","Male"
"Richard Fowles","Male"
"Richard Ayisi","Male"
"Richard Lowery","Male"
"Richard Santos","Male"
"Rick Di Mascio","Male"
"Rik Sen","Male"
"Riley K. Acton","?"
"Rina Na","Female"
"Rob Garnett","Male"
"Robert Moore","Male"
"Robert W. Dimand","Male"
"Robert Heigermoser","Male"
"Robert Fetter","Male"
"Robert B. Williams","Male"
"Robert Kurtzman","Male"
"Robert Merton","Male"
"Robert McClelland","Male"
"Robert H. Scott, III","Male"
"Robert Kollmann","Male"
"Robert Godby","Male"
"Robert Jones","Male"
"Robert K. Triest","Male"
"Robert J. Shiller","Male"
"Robert Baumann","Male"
"Robert McMillan","Male"
"Robert Sherman","Male"
"Robert Bartlett","Male"
"Robert Korajczyk","Male"
"Robert Dittmar","Male"
"Robert J. Barro","Male"
"Robert L. Kleinberg","Male"
"Robert McMaster","Male"
"Robert Valletta","Male"
"Roberto Ivo da Rocha Lima Filho","Male"
"Roberto Robatto","Male"
"Roberto Ricco","Male"
"Roberto Weber","Male"
"Roberto Resende Simiqueli","Male"
"Roberto Mosquera","Male"
"Robin Dillon-Merrill","?"
"Rodrigo Gonzalez","Male"
"Rodrigo Aranda Balcazar","Male"
"Roger Betancourt","Male"
"Roger Coupal","Male"
"Roger Guesnerie","Male"
"Rohan Dutta","Male"
"Rohini Ghosh","Female"
"Roland Pongou","Male"
"Roland Bénabou","Male"
"Romain Duval","?"
"Roman Garagulagian","Male"
"Roman Sheremeta","Male"
"Roman Horváth","Male"
"Romie Tribble Jr","?"
"Ronald Oaxaca","Male"
"Rory McGee","?"
"Rossella Calvi","Female"
"Roxana Mihet","Female"
"Ruchi Singh","Female"
"Rui Tang","?"
"Rui Chen","?"
"Rui Shen","?"
"Russell Jame","Male"
"Russell Weinstein","Male"
"Ruth Uwaifo Oyelere","Female"
"Ryan Brown","Male"
"Ryan Nunn","Male"
"Ryan McDevitt","Male"
"Ryan Riordan","Male"
"Ryan Chahrour","Male"
"Ryan Kim","Male"
"Ryota Iijima","Male"
"Sabrina Di Addario","Female"
"Sajid Anwar","Male"
"Saleem Shaik","Male"
"Salvador Contreras","Male"
"Salvador Espinosa","Male"
"Salvatore Modica","Male"
"Sam Eppink","?"
"Sam Allgood","?"
"Sami Miaari","?"
"Samuel Amponsah","Male"
"Samuel L. Myers","Male"
"Samuel Kruger","Male"
"Samuel Antill","Male"
"Samuel Raisanen","Male"
"Samuel Norris","Male"
"Samuel Skowronek","Male"
"Sandeep Dahiya","Male"
"Sandip Dutta","Male"
"Sandor Sovago","Male"
"Sandra Orozco-Aleman","Female"
"Sang Yoon Lee","?"
"Sanjeev Goyal","Male"
"Santiago Caicedo","Male"
"Santiago Cantillo Cleves","Male"
"Santosh Kumar","Male"
"Sara Capacci","Female"
"Sara Lowes","Female"
"Sara Gundersen","Female"
"Sarah Moshary","Female"
"Sarah Stutzman","Female"
"Sarah Cosgrove","Female"
"Sarah H. Bana","Female"
"Sarah Walker","Female"
"Sarah Clifford","Female"
"Sarah Cohodes","Female"
"Sarah J. Fossett","Female"
"Sarah Holton","Female"
"Sarosh Sattar","Male"
"Sascha O. Becker","?"
"Sascha Kerbert","?"
"Scott Dale Gilbert","Male"
"Scott Imberman","Male"
"Scott Carter","Male"
"Scott Adams","Male"
"Scott Ohlmacher","Male"
"Scott Guernsey","Male"
"Scott A. Wentland","Male"
"Scott Nelson","Male"
"Scott Wolla","Male"
"Scott Alan Carson","Male"
"Scott Ross Baker","Male"
"Scott Simkins","Male"
"Sean Hundtofte","Male"
"Sebastian Vollmer","Male"
"Sebastian Voigt","Male"
"Sebastian Bustos","Male"
"Sebastian Weber","Male"
"Sebnem Kalemli-Özcan","Female"
"Sena Coskun","?"
"Serafin Frache","Male"
"Serafin Grundl","Male"
"Sergei Davydenko","Male"
"Sergey Tsyplakov","Male"
"Sergio Pinto","Male"
"Sergio Ocampo","Male"
"Sergio Mayordomo","Male"
"Sergio L. Schmukler","Male"
"Sergio Saldado","Male"
"Seth Zimmerman","Male"
"Sevgi Yuksel","Female"
"Shanthi Manian","Female"
"Shariq Mohammed","Male"
"Shaun Bond","Male"
"Shaun Davies","Male"
"Shawn M. Rohlin","?"
"Shen Zhao","?"
"Sherman Robinson","?"
"Sherry Davis Kasper","Female"
"Shireen Alazzawi","Female"
"Shoshana Grossbard","Female"
"Shu Wen Ng","?"
"Shuang Zhu","Female"
"Si Cheng","?"
"Siddhartha Chib","Male"
"Signe Krogstrup","Female"
"Silvana Krasteva","Female"
"Sima Sajjadiani","Female"
"Sima Jannati","Female"
"Simone Sepe","?"
"Sinan Sarpça","Male"
"Siri Tejersen","Female"
"Sirisha Naidu","Female"
"Sisi Zhang","Female"
"Sofia Hernnas","Female"
"Sofie Cabus","Female"
"Sonia Bhalotra","Female"
"Sophia Li","Female"
"Sophie Clot","Female"
"Sriram Villupuram","Male"
"Stace Sirmans","?"
"Stacy Sirmans","Female"
"Stanton Hudja","Male"
"Stefan Jacewitz","Male"
"Stefan Ruenzi","Male"
"Stefan Eichler","Male"
"Stefan T. Trautmann","Male"
"Stefan Ruediger","Male"
"Stefan Leknes","Male"
"Stefan Weiergraeber","Male"
"Stefan Gissler","Male"
"Stefania DAmico","Female"
"Stefanie Fischer","Female"
"Stefano Battiston","Male"
"Stefano Colonnello","Male"
"Steffen Huck","Male"
"Steffen Kuenn","Male"
"Stephane Auray","?"
