"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Anthony","Anthony B. Sanders","Do We Need the 30 Year Fixed Rate Mortgage?","George Mason University","Jan 07 2012","2:30 PM","Swissotel, St. Gallen 1","American Real Estate & Urban Economic Association","Current Issues in Real Estate","R1","Anthony Yezer","George Washington University","Joseph Nichols","Federal Reserve Board","William Larson","George Washington University","Thesia Garner","Bureau of Labor Statistics","Chao Yue Tian","University of North Carolina","","","ANTHONY",3576,4,0.9988827,0.0011173,3580,1,0,1,0
"Anthony","Anthony Pennington-Cross","Mortgage Default Risk and Local Unemployment","Marquette University","Jan 07 2012","10:15 AM","Swissotel, St. Gallen 1","American Real Estate & Urban Economic Association","Labor and Housing Impacts of the Recent Crisis","R2","Edward Coulson","Pennsylvania State University","Herman Li","Pennsylvania State University","Lynn Fisher","University of North Carolina-Chapel Hill","Xun Bian","Pennsylvania State University","Raven Molloy","Federal Reserve Board","","","ANTHONY",3576,4,0.9988827,0.0011173,3580,1,0,1,0
"Anthony","Anthony Murphy","Credit Market Architecture and the Boom and Bust in US Consumption","Federal Reserve Bank of Dallas","Jan 08 2012","8:00 AM","Swissotel, Vevey 3","International Banking, Economics & Finance Association","The Effects of Credit Risk on Bank Lending","G2","Douglas Evanoff","Federal Reserve Bank of Chicago","Tara Rice","Federal Reserve Board","Evren Ors","HEC Paris, France","TBA TBA","TBA","TBA TBA","TBA","","","ANTHONY",3576,4,0.9988827,0.0011173,3580,1,0,1,0
"Antoine","Antoine Loeper","Dynamic Collective Choice with Endogenous Status Quo","Carlos III (Madrid, Spain)","Jan 06 2012","8:00 AM","Hyatt Regency, Soldier Field","American Economic Association","Policy Dynamics and Legislative Institutions","D7","Hülya Eraslan","Johns Hopkins University","","","","","","","","","","","ANTOINE",124,0,1,0,124,1,0,1,0
"Antoine","Antoine DUCASTEL","New Investment and Production Models for Africa's Agriculture: From Investment Funds and Value-Chains to Peasant-Related Questions","University of Pretoria","Jan 07 2012","2:30 PM","Hyatt Regency, Horner","African Finance & Economics Association","African Economic Development II","O1","Christopher Udry","Yale University","Innocent Matshe","African Economic Research Consortium, Kenya","Kwabena Gyimah-Brempong","University of South Florida","Thouraya Triki","African Development Bank","Fekru Debebe","ETS","Harounan Kazianga","Oklahoma State University","ANTOINE",124,0,1,0,124,1,0,1,0
"Antonio","Antonio Moreno","Macroeconomic Regimes","University of Navarra","Jan 06 2012","8:00 AM","Hyatt Regency, Columbus G","American Economic Association","Monetary-Fiscal Games","E6","Nora Traum","North Carolina State University","","","","","","","","","","","ANTONIO",516,1,0.9980658,0.0019342,517,1,0,1,0
"Antonio","Antonio Penta","A Robustly Efficient Auction and Informational Size","University of Wisconsin-Madison","Jan 08 2012","8:00 AM","Hyatt Regency, Wright","Econometric Society","Modeling Incomplete Information Games","C7","Xavier Vives","IESE Business School","","","","","","","","","","","ANTONIO",516,1,0.9980658,0.0019342,517,1,0,1,0
"Antonio","Antonio Fidalgo","Why Europe and Not Asia? Agricultural Productivity and Industrial Revolution around the World before 1879","University of Lausanne","Jan 06 2012","12:30 PM","Hyatt Regency, Skyway 265","Cliometrics Society","Historical Perspectives on Agriculture Markets","N5","Sam Williamson","University of Illinois-Chicago and Measuring Worth","Greg Clark","University of California-Davis","Sam Williamson","University of Illinois-Chicago and Measuring Worth","","","","","","","ANTONIO",516,1,0.9980658,0.0019342,517,1,0,1,0
"Antonio","Antonio J. Macias","Broken Promises: Private Equity Bidding Behavior and the Value of Reputation","Texas Christian University","Jan 08 2012","1:00 PM","Swissotel, Zurich G","American Finance Association","Private Equity and Venture Capital","G2","Josh Lerner","Harvard Business School","Victoria Ivashina","Harvard Business School","Morten Sorensen","Columbia Business School","Edward Morrison","Columbia Law School","Anna Kovner","Federal Reserve Banks","","","ANTONIO",516,1,0.9980658,0.0019342,517,1,0,1,0
"Antony","Antony Millner","On Welfare Frameworks and Catastrophic Climate Risks welfare","University of California-Berkeley","Jan 08 2012","10:15 AM","Swissotel, Vevey 1","Association of Environmental & Resource Economists","Economic Theory of Optimal Regulation with Applications to Climate Change","Q5","Charles Kolstad","University of California-Santa Barbara","Stephen Salant","University of Michigan","Andreas Lange","University of Hamburg","Charles Kolstad","University of California-Santa Barbara","Michael Roberts","North Carolina State University","","","ANTONY",38,0,1,0,38,1,0,1,0
"Anup","Anup Agrawal","Blockholders on Boards and CEO Compensation, Turnover and Firm Valuation","University of Alabama","Jan 07 2012","10:15 AM","Swissotel, Zurich C","American Finance Association","Executive Compensation 1","G3","Robert Parrino","University of Texas-Austin","Mark Huson","University of Alberta","Todd Milbourn","Washington University in Saint Louis","David Yermack","New York University","","","","","ANUP",10,0,1,0,10,1,0,1,0
"Anwar","Anwar Shah","Regional Development Policies and Regional Income Inequalities","World Bank","Jan 07 2012","12:30 PM","Hyatt Regency, Stetson Suite BC","Association of Indian Economics & Financial Studies","Inequalities, Caste, Gender and Migration in Development","O1","Kusum Ketkar","AIEFS","Suhas L. Ketkar","Vanderbilt University","Satis Devkota","Wayne State University","Mukti Upadhyay","Eastern Illinois University","Zahara Siddique","IZA","Madanmohan Ghosh","Environment Canada","ANWAR",21,0,1,0,21,1,0,1,0
"Anzhela","Anzhela Knyazeva","Effects of Local Director Markets on Corporate Boards","University of Rochester","Jan 08 2012","1:00 PM","Swissotel, Zurich E","American Finance Association","Corporate Governance (Empirical) 1","G3","Jeffrey Coles","Arizona State University (ASU)","Christa Bouwman","Case Western Reserve University","Artyom Durnev","McGill University","Dirk Jenter","Stanford University","Henri Servaes","London Business School","","","ANZHELA",0,4,0,1,4,0,1,0,1
"April","April Jie Cai","Knowledge Linkages and Multi-Sector Firm Innovations","University of New South Wales","Jan 07 2012","8:00 AM","Hyatt Regency, Skyway 260","Econometric Society","Innovation and Economic Growth","O4","#NAME?","","","","","","","","","","","","APRIL",0,326,0,1,326,0,1,0,1
"April","April Knill","Determinants of Sovereign Wealth Fund Investment in Private Equity","Florida State University","Jan 07 2012","10:15 AM","Hyatt Regency, Gold Coast","American Economic Association","Sovereign Wealth Funds: Threat or Salvation?","G2","Will Goetzmann","Yale University","Josh Rauh","Northwestern University","Patrick Bolton","Columbia University","Udaibir Saran Das","International Monetary Fund","Re-Jin Guo","University of Illinois-Chicago","","","APRIL",0,326,0,1,326,0,1,0,1
"Ari","Ari Belasen","Examining Attitudes towards Peace in Light of Economic Development","Southern Illinois University-Edwardsville","Jan 06 2012","2:30 PM","Hyatt Regency, New Orleans","Middle East Economic Association","The Arab Spring: Economic Causes, Consequences, and Lessons Learned","O5","H.E. Gouda Abdel-Khaleq","Ministry of Solidarity and Social Justice, Egypt","Adel Boughrara","University of Sousse","Edward A Sayre","University of South Mississippi","Karima Korayen","Al Azhar University, Egypt","Sohrab Behdad","Denison University","Ashraf Al Araby","Ministry of Planning, Egypt","ARI",172,24,0.877551,0.122449,196,1,0,0,0
"Ariane","Ariane Szafarz","Credit to Women Entrepreneurs: The Curse of the Trustworthier Sex","Universite Libre de Bruxelles","Jan 07 2012","10:15 AM","Hyatt Regency, Toronto","American Economic Association","Family Structure and Intra-household Bargaining: Causes and Consequences","Y9","Erica Field","Duke University","Santosh Anagol","University of Pennsylvania","Elizabeth Brainard","Brandeis University","Margaret McConnell","Harvard University","Nancy Qian","Yale University","","","ARIANE",0,21,0,1,21,0,1,0,1
"Ariane","Ariane Hegewisch","Stuck in Neutral: Occupational Segregation and the Gender Wage Gap in the US","Institute for Women's Policy Research","Jan 06 2012","8:00 AM","Palmer House Hilton, Salon 2","Labor & Employment Relations Association/International Association for Feminist Economics","Still Between Work and Home: Women in Today’s Labor Market","J4","M. V. Lee Badgett","University of Massachusetts-Amherst","Marianne Ferber","University of Illinios","","","","","","","","","ARIANE",0,21,0,1,21,0,1,0,1
"Arianna","Arianna Zanolini","Transmission of Inequality - Maternal Skills, Behavior and Birth Outcomes","University of Chicago","Jan 07 2012","8:00 AM","Hyatt Regency, Grand Ballroom A","American Economic Association","The Effects of Personality on Labor Market and Health Outcomes","J1","James Heckman","University of Chicago","Heather Royer","University of California-Santa Barbara","Donald Kenkel","Cornell University","Frank Windmeijer","University of Bristol","Deborah Cobb-Clark","University of Melbourne","","","ARIANNA",0,47,0,1,47,0,1,0,1
"Ariel","Ariel C. Avgar","Partnering for Patients: A Case Study of Unit-based Collaboration in Health Care","University of Illinois-Urbana-Champaign","Jan 07 2012","2:30 PM","Palmer House Hilton, Salon 12","Labor & Employment Relations Association","Bargaining for Quality: Labor Management Relations and the Delivery of High Quality Health Care","J1","Jody Hoffer Gittell","Brandeis University","Stephen Bach","Kings College London","Mary McDonald","AFT HealthCare","","","","","","","ARIEL",229,105,0.6856288,0.3143713,334,0,0,0,0
"Ariel","Ariel Rubinstein","Eliciting Welfare Preferences from Behavioral Datasets","New York University","Jan 07 2012","2:30 PM","Hyatt Regency, Crystal B","American Economic Association","Behavioral Welfare Economics","D6","Joshua Schwartzstein","Dartmouth College","Richard Thaler","University of Chicago","David Laibson","Harvard University","Botond Koszegi","University of California-Berkeley","Tomasz Strzalecki","Harvard University","","","ARIEL",229,105,0.6856288,0.3143713,334,0,0,0,0
"Ariel","Ariel Ortiz-Bobea","Towards a More Transparent Approach of Climate Change Impact Assessment for Agriculture","University of Maryland","Jan 06 2012","8:00 AM","Swissotel, Montreux 3","Agricultural & Applied Economics Association","Assessment of Climate Change Impact Methods for Agriculture","Q5","Richard Just","University of Maryland","Cynthia Rosenzweig","National Aeronautics and Space Administration & Columbia University","","","","","","","","","ARIEL",229,105,0.6856288,0.3143713,334,0,0,0,0
"Arif","Arif Ruzgar","From the Global Financial Crisis to the Crisis of the European Union in an Institutionalist Perspective","University of Erfurt","Jan 08 2012","10:15 AM","Swissotel, Montreux 1","Association for Evolutionary Economics","The Crisis in Europe and Beyond","F3","Wolfram Elsner","University of Bremen","Malcolm Sawyer","University of Leeds","","","","","","","","","ARIF",20,0,1,0,20,1,0,1,0
"Arlene","Arlene S. Ash","Bending the Cost Curve? Results from a Medical Home Pilot Using Risk-Based Comprehensive Payment","University of Massachusetts","Jan 07 2012","10:15 AM","Hyatt Regency, Buckingham","Health Economics Research Organization","Innovations in Provider Payment and Organization","I1","Michael Chernew","Harvard University","Darius Lakdawalla","University of Southern California","Jonathan Kolstad","University of Pennyslvania","Robert Town","University of Minnesota","","","","","ARLENE",0,328,0,1,328,0,1,0,1
"Arnaud","Arnaud Costinau","Ricardo's Theory of Comparative Advantage: Old Idea, New Evidence","Massachusetts Institute of Technology","Jan 07 2012","2:30 PM","Hyatt Regency, Regency C","American Economic Association","New Directions in Trade and Geography","F1","Robert Townsend","Massachusetts Institute of Technology","Chang Tai Hsieh","University of Chicago","Francisco Buera","Federal Reserve Bank of Minneapolis","Pol Antras","Harvard University","","","","","ARNAUD",29,0,1,0,29,1,0,1,0
"Arnaud","Arnaud Jerome Mehl","130 Years of Fiscal Vulnerabilities and Currency Crashes in Advanced Economies","European Central Bank","Jan 07 2012","8:00 AM","Hyatt Regency, Grand Suite 5","American Economic Association","Insights from Financial History","N2","Michael Bordo","Rutgers","","","","","","","","","","","ARNAUD",29,0,1,0,29,1,0,1,0
"Arthur","Arthur G. Korteweg","Empirical Corporate Finance in a Dynamic World","Stanford University","Jan 06 2012","2:30 PM","Swissotel, Zurich B","American Finance Association","Capital Structure","G3","John Graham","Duke University","Andrew Winton","University of Minnesota-Twin Cities","Joshua Rauh","Northwestern University","Michael Roberts","University of Pennsylvania","Mark Leary","Washington University in Saint Louis","","","ARTHUR",389,1,0.9974359,0.0025641,390,1,0,1,0
"Arthur","Arthur van Soest","Retirement and Home Production: A Regression Discontinuity Approach","Tilburg University","Jan 06 2012","10:15 AM","Hyatt Regency, Water Tower","American Economic Association","Time Away from Work","J2","Jungmin Lee","Sogang University and IZA","Elena Stancanelli","CNRS","Leslie Stratton","Virginia Commonwealth","Jungmin Lee","Sogang University and IZA","Andreas Mueller","Columbia University","","","ARTHUR",389,1,0.9974359,0.0025641,390,1,0,1,0
"Arthur","Arthur O'Sullivan","Option Value and the Price of Teardown Properties","Lewis and Clark College","Jan 07 2012","2:30 PM","Swissotel, St. Gallen 2","American Real Estate & Urban Economic Association","Topics in Urban Economics","R1","Scott Frame","Federal Reserve Bank of Atlanta","Christopher Carroll","Johns Hopkins University","Jordan Rappaport","Federal Reserve Bank of Kansas City","Christopher Cunningham","Federal Reserve Bank of Atlanta","Shane Sherlund","Federal Reserve Board","","","ARTHUR",389,1,0.9974359,0.0025641,390,1,0,1,0
"Arun","Arun Gautham Chandrasekhar","A New Class of Estimable Network Models","Massachusetts Institute of Technology","Jan 07 2012","2:30 PM","Hyatt Regency, McCormick","Econometric Society","Network Models: Identification and Estimation","C1","Francesca Molinari","Cornell University","Lawrence Blume","Cornell University","Elie Tamer","Northwestern University","Charles F. Manski","Northwestern University","","","","","ARUN",42,0,1,0,42,1,0,1,0
"Ashlyn","Ashlyn Aiko Nelson","Securitization and Loan Performance: A Contrast of Ex Ante and Ex Post Relations in the Mortgage Market","Indiana University-Bloomington","Jan 08 2012","10:15 AM","Swissotel, Zurich E","American Finance Association","Real Estate and Mortgages","G2","Timothy Riddiough","University of Wisconsin","Tomasz Piskorski","Columbia Business School","Robert Van Order","University of Michigan-Ann Arbor","Nancy Wallace","University of California-Berkeley","","","","","ASHLYN",0,3,0,1,3,0,1,0,1
"Ashok","Ashok Gulati","Can India Meet Biofuel Policy Targets? Implications for Food and Fuel Prices","International Food Policy Research Institute, India","Jan 06 2012","10:15 AM","Swissotel, Montreux 3","Agricultural & Applied Economics Association","Revisiting the Relationship between Biofuels Production and Food Prices","Q4","Madhu Khanna","University of Illinois-Urbana-Champaign","","","","","","","","","","","ASHOK",24,0,1,0,24,1,0,1,0
"Atif","Atif Mian","Resolving Debt Overhang: Political Constraints in the Aftermath of Financial Crises","University of California-Berkeley","Jan 06 2012","2:30 PM","Hyatt Regency, Grand Ballroom CD North","American Economic Association","The Political Economy of Macroeconomic Crisis Response","E6","Steven Davis","University of Chicago","","","","","","","","","","","ATIF",14,0,1,0,14,1,0,1,0
"Atif","Atif Mian","Household Balance Sheets, Consumption, and the Economic Slump","University of California-Berkeley","Jan 08 2012","10:15 AM","Hyatt Regency, Regency A","American Economic Association","Household Finance and the Macro Economy","G1","Antoinette Schoar","Massachusetts Institute of Technology","Ivan Werning","Massachusetts Institute of Technology","Nicholas Souleles","University of Pennsylvania","Annette Vissing Jorgensen","Northwestern University","","","","","ATIF",14,0,1,0,14,1,0,1,0
"Augustin","Augustin Fosu","Sustaining Growth of African Economies: Ethnicity, Policy Syndromes and Governance","UN University-WIDER and University of Ghana-Legon","Jan 07 2012","8:00 AM","Palmer House Hilton, Grand Park Parlor","National Economic Association/African Finance & Economics Association","Macro Issues on African Development","O1","Gregory Price","Morehouse College","Ruth Uwaifo Oyelere","Georgia Institute of Technology","Juliet Elu","Morehouse College","Mina Baliamoune-Lutz","University of North Florida","John Karikari","Government Accountability Office","Isaac Kanyama","University of Kansas","AUGUSTIN",5,0,1,0,5,1,0,1,0
"Avi","Avi Weiss","Competition and Price Dispersion in Jerusalem's Mahane Yehuda Market","Bar-Ilan University and IZA","Jan 08 2012","8:00 AM","Hyatt Regency, Soldier Field","American Economic Association","Competition and Productive Efficiency","L1","Timothy Bresnahan","Stanford University","","","","","","","","","","","AVI",168,2,0.9882353,0.0117647,170,1,0,1,0
"Avichai","Avichai Snir","Potterian Economics","Bar-Ilan University","Jan 07 2012","8:00 PM","Hyatt Regency, Crystal B","American Economic Association","The Economics Humor Session in Honor of Caroline Postelle Clotfelter","Z1","Orley Ashenfelter","Princeton University","","","","","","","","","","","AVICHAI",2,0,1,0,2,1,0,1,0
"Avner","Avner Ben-Ner","Computerization and Skill Bifurcation: The Role of Task Complexity in Creating Skill Gains and Losses","University of Minnesota","Jan 08 2012","1:00 PM","Palmer House Hilton, Salon 12","Labor & Employment Relations Association","LERA Refereed Papers Session II","J5","Ariel Avgar","University of Illinois","Phanindra Wunnava","Middlebury College","","","","","","","","","AVNER",8,0,1,0,8,1,0,1,0
"Avraham","Avraham Ebenstein","The Long-Run Impact of Air Pollution on Life Expectancy: Evidence from China’s Huai River Policy","Hebrew University of Jerusalem","Jan 08 2012","1:00 PM","Hyatt Regency, Atlanta","American Economic Association","Air Pollution and Development","Q5","Rema Hanna","Harvard University","Matthew Neidell","Columbia University","Rema Hanna","Harvard University","Maureen Cropper","Univesity of Maryland and Resources for the Future","Paulina Oliva","University of California-Santa Barbara","","","AVRAHAM",23,0,1,0,23,1,0,1,0
"Avraham","Avraham Yehuda Ebenstein","The Long-Run Impact of Air Pollution on Life Expectancy: Evidence from China's Huai River Policy","Hebrew University of Jerusalem","Jan 08 2012","10:15 AM","Hyatt Regency, Dusable","Econometric Society","Environment and Development","O4","Seema Jayachandran","Northwestern University","Sriniketh Nagavarapu","Brown University","Pascaline Dupas","University of California-Los Angeles","Paulina Oliva","University of California-Santa Barbara","","","","","AVRAHAM",23,0,1,0,23,1,0,1,0
"Azhar","Azhar Iqbal","State of States: A Probit Approach","Wells Fargo Securities","Jan 06 2012","10:15 AM","Hyatt Regency, Hong Kong","American Economic Association","State and Local Public Finance","H7","Malcolm Getz","Vanderbilt University","","","","","","","","","","","AZHAR",5,1,0.8333333,0.1666667,6,1,0,0,0
"Balazs","Balazs Egert","Real Exchange Rate, External Competitiveness, and Arab Spring: Evidences from Egypt, Morocco, and Tunisia","OECD","Jan 06 2012","2:30 PM","Hyatt Regency, New Orleans","Middle East Economic Association","The Arab Spring: Economic Causes, Consequences, and Lessons Learned","O5","H.E. Gouda Abdel-Khaleq","Ministry of Solidarity and Social Justice, Egypt","Adel Boughrara","University of Sousse","Edward A Sayre","University of South Mississippi","Karima Korayen","Al Azhar University, Egypt","Sohrab Behdad","Denison University","Ashraf Al Araby","Ministry of Planning, Egypt","BALAZS",3,0,1,0,3,1,0,1,0
"Balazs","Balazs Égert","Exchange Rates in Central and East European Countries: Evidence from the Pre- and Post-Crisis Periods","OECD","Jan 07 2012","8:00 AM","Swissotel, Vevey 2","Association for Comparative Economic Studies","Post-Crisis Policies in East European and CIS Countries","P5","Josef Brada","Arizona State University","William T. Gavin","Federal Reserve Bank of St. Louis","Jürgen von Hagen","University of Bonn","Julius Horváth","Central European University","Gian Cesare Romagnoli","University of Rome III","","","BALAZS",3,0,1,0,3,1,0,1,0
"Bang","Bang Dang Nguyen","Politicians and Directors in Social Networks: Regression Discontinuity Design Evidence from Close Elections","University of Cambridge","Jan 08 2012","1:00 PM","Hyatt Regency, Field","Econometric Society","Empirical Evidence on Political Contributions and Connections","D7","Suresh Naidu","Columbia University","Filipe Campante","Harvard University","Erik Snowberg","California Institute of Technology","Suresh Naidu","Columbia University","","","","","BANG",4,2,0.6666667,0.3333333,6,0,0,0,0
"Barbara","Barbara Roffia","An Unconventional Comparison of the Fed, the ECB and the Bank of Japan in Crisis Times","European Central Bank","Jan 07 2012","10:15 AM","Hyatt Regency, Regency C","American Economic Association","Unconventional Monetary Policies in Crisis Times: Which Impact and What Legacy?","E5","Philippe Moutot","European Central Bank","James J McAndrews","Federal Reserve Bank of New York","Dieter Gerdesmeier","European Central Bank and Frankfurt School of Finance and Management","Ricardo Reis","Columbia University","Barbara Roffia","European Central Bank","Francesco P. Mongelli","European Central Bank and Goethe University Frankfurt","BARBARA",0,1577,0,1,1577,0,1,0,1
"Barbara","Barbara Young","Organizing and Representation by the National Domestic Workers Alliance","National Domestic Workers Alliance","Jan 06 2012","2:30 PM","Palmer House Hilton, Salon 12","Labor & Employment Relations Association","Alternative Forms of Worker Representation: Lessons from Selected Sectors and Countries","J5","Gordon Pavy","AFL-CIO","","","","","","","","","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Barbara","Barbara Pertold Gebicka","Effects of Parental Background on Other-Regarding Preferences in Children","Charles University in Prague and Aarhus University","Jan 07 2012","8:00 AM","Hyatt Regency, Stetson Suite FG","American Economic Association","Formation of Cognitive and Non-cognitive Skills and Social Preferences","C9","William Harbaugh","University of Oregon","William Harbaugh","University of Oregon","David Cooper","Florida State University","Colin Camerer","California Institute of Technology","Shane Frederick","Yale University","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Barbara","Barbara Rindi","Dark Pool Trading Strategies","Bocconi University","Jan 08 2012","8:00 AM","Swissotel, Zurich E","American Finance Association","Liquidity, Trading, and Frictions - Empirical","G1","Albert Kyle","University of Maryland","TBA TBA","TBA","","","","","","","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Barbara","Barbara Rindi","Tick Size Regulation, Inter-market Competition and Sub-penny Trading","Bocconi University","Jan 08 2012","1:00 PM","Swissotel, Zurich F","American Finance Association","Market Microstructure","G1","Lawrence Glosten","Columbia University","Thierry Foucault","HEC Paris","Lawrence Glosten","Columbia University","Gideon Saar","Cornell University","Pamela Moulton","Cornell University","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Baris","Baris K. Yoruk","Do Charitable Subsidies Crowd Out Political Giving? The Missing Link between Charitable and Political Contributions","University at Albany, SUNY","Jan 07 2012","8:00 AM","Hyatt Regency, Hong Kong","American Economic Association","Philanthropy","L3","Jessica Holmes","Middlebury College","","","","","","","","","","","BARIS",21,0,1,0,21,1,0,1,0
"Baris","Baris K Yoruk","The impact of charitable subsidies on religious giving and attendance: Evidence from panel data","University at Albany, SUNY","Jan 07 2012","8:00 AM","Hyatt Regency, Hong Kong","American Economic Association","Philanthropy","L3","Jessica Holmes","Middlebury College","","","","","","","","","","","BARIS",21,0,1,0,21,1,0,1,0
"Barrett","Barrett Kirwan","Charity Hazard in Crop Insurance","University of Illinois-Urbana-Champaign","Jan 07 2012","8:00 AM","Hyatt Regency, Hong Kong","American Economic Association","Philanthropy","L3","Jessica Holmes","Middlebury College","","","","","","","","","","","BARRETT",19,3,0.8636364,0.1363636,22,1,0,0,0
"Barry","Barry R. Weingast","What is Law? A Coordination Model of the Characteristics of Legal Order","Stanford University","Jan 08 2012","8:00 AM","Hyatt Regency, Columbus KL","American Economic Association","Legal and Economic Foundations of Organization","L2","Scott Masten","University of Michigan","Robert Gibbons","Massachusetts Institute of Technology","Scott E. Masten","University of Michigan","","","","","","","BARRY",391,4,0.9898734,0.0101266,395,1,0,1,0
"Barton","Barton Baker","Increasing Inequality, Inadequate Demand, Status Insecurity, Ideology and the Financial Crisis of 2008","American University","Jan 06 2012","10:15 AM","Swissotel, Montreux 1","Association for Evolutionary Economics","Fundamental Causes of the Great Crisis: Inequality and Uncertainty","B5","Richard Adkisson","New Mexico State University","Philip Mirowski","Notre Dame University","","","","","","","","","BARTON",6,0,1,0,6,1,0,1,0
"Bas","Bas JM Werker","Health Cost Risk, Incomplete Markets, or Bequest Motives - Revisiting the Annuity Puzzle","Tilburg University","Jan 06 2012","8:00 AM","Hyatt Regency, Dusable","American Economic Association","Government Policies and Private Reactions (H)","","Sam Allgood","University of Nebraska-Lincoln","","","","","","","","","","","BAS",2,0,1,0,2,1,0,1,0
"Beata","Beata Bierut","Member Type and Tenure Effects in the Bank of England's MPC","De Nederlandsche Bank","Jan 07 2012","8:00 AM","Hyatt Regency, Columbus EF","American Economic Association","Monetary Policy Decision-Making by Committees: Managing Risks versus Managing Uncertainty","E5","Francesco Mongelli","European Central Bank and Goethe University Frankfurt","Alexander Jung","European Central Bank","Francisco Ruge-Murcia","University of Montreal","Jan-Marc Berk","De Nederlandsche Bank","Beata Bierut","De Nederlandsche Bank","","","BEATA",0,36,0,1,36,0,1,0,1
"Beatriz","Beatriz de Blas","Teams of Rivals","Universidad Autónoma de Madrid","Jan 08 2012","8:00 AM","Hyatt Regency, Skyway 260","American Economic Association","Producer Pricing in International Macroeconomics and Trade","F4","Katheryn Russ","University of California-Davis and NBER","Mario Crucini","Vanderbilt University","Kalina Manova","Stanford University","Jaromir Nosal","Columbia University","Kanda Naknoi","Purdue University","","","BEATRIZ",0,93,0,1,93,0,1,0,1
"Bee","Bee Roberts","Born-to-Export Firms","Pennsylvania State University","Jan 07 2012","2:30 PM","Hyatt Regency, Water Tower","American Economic Association","International Trade and Trade Policy: In Memory of Robert E. Baldwin","F1","J. David Richardson","Syracuse University","K.C. Fung","University of California-Santa Cruz","Chad Bown","World Bank","Stephen Yeaple","Pennsylvania State University","Jeffrey Bergstrand","University of Notre Dame","","","BEE",8,17,0.32,0.68,25,0,0,0,0
"Ben","Ben Kriechel","Works Councils, Collective Bargaining, and Apprenticeship Training","Maastricht University","Jan 08 2012","1:00 PM","Palmer House Hilton, Salon 2","Labor & Employment Relations Association","LERA Refereed Papers Session I","J5","Howard Stanger","Canisius College","Gregory M. Saltzman","Albion College","","","","","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Craig","The Role of Interbank Relationships and Liquidity Needs","Federal Reserve Bank of Cleveland","Jan 07 2012","10:15 AM","Hyatt Regency, Columbus G","American Economic Association","Bank Risk","G2","Karlyn Mitchell","North Carolina State University","","","","","","","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Benedikt","Benedikt Herz","Structural Unemployment","Universitat Pompeu Fabra","Jan 08 2012","1:00 PM","Hyatt Regency, Buckingham","American Economic Association","Mismatch and Structural Unemployment","E2","Thijs van Rens","CREI and Universitat Pompeu Fabra","","","","","","","","","","","BENEDIKT",3,0,1,0,3,1,0,1,0
"Benito","Benito Arruñada","The Role of Contractual Publicity in Impersonal Trade","Universitat Pompeu Fabra","Jan 07 2012","2:30 PM","Hyatt Regency, Buckingham","International Society for New Institutional Economics","Contracts and Institutions","K2","Oliver Williamson","University of California-Berkeley","Oliver Williamson","University of California-Berkeley","Jonathan Levin","Stanford University","Steve Tadelis","University of California-Berkeley","Bentley Macleod","Columbia University","","","BENITO",19,0,1,0,19,1,0,1,0
"Benjamin","Benjamin R. Handel","Adverse Selection and Switching Costs in Health Insurance Markets: When Nudging Hurts","University of California-Berkeley","Jan 06 2012","2:30 PM","Hyatt Regency, Wright","Econometric Society","Selection and Moral Hazard in Health Insurance","I1","Amy Finkelstein","Massachusetts Institute of Technology","Katherine Ho","Columbia University","Hanming Fang","University of Pennsylvania","Neale Mahoney","Stanford University","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin J Keys","Credit Supply to Bankrupt Consumers: Evidence from Credit Card Mailings","Federal Reserve Board","Jan 08 2012","10:15 AM","Hyatt Regency, Toronto","American Economic Association","Consumer Credit","G2","Simon Firestone","Federal Reserve Board","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Scheick","Credit Availability and Asset Pricing Spirals in Illiquid Markets","University of Florida","Jan 06 2012","10:15 AM","Swissotel, Vevey 3","American Real Estate & Urban Economic Association","Credit Availability and REITs","G2","Shaun Bond","University of Cincinnati","Dwight M. Jaffee","University of California-Berkeley","Steve Slezak","University of Cincinnati","Eva Steiner","University of Cambridge","Soosung Hwang","Sungkyunkwan University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Cowan","Solving the Two-Body Problem: An Evaluation of University Partner Accommodation Policies","Washington State University","Jan 06 2012","8:00 AM","Hyatt Regency, Columbus IJ","American Economic Association","Empirical Labor Economics (J)","","Petra Todd","University of Pennsylvania","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
