"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Barbara","Barbara A. Butrica","How Automatic Enrollment Affects the Likelihood and Distribution of 401(k) Contributions: Evidence from a National Survey","Urban Institute","Jan 03 2015","2:30 PM","Sheraton Boston, Constitution Ballroom A","American Economic Association","Pension Inertia: Active Versus Passive Participants","J3","Jeffrey R. Brown","University of Illinois-Urbana-Champaign and NBER","James Choi","Yale University and NBER","James Poterba","Massachusetts Institute of Technology and NBER","David Laibson","Harvard University and NBER","Brigitte C. Madrian","Harvard University and NBER","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Barry","Barry Bandstra","Markets and Prophets: An Examination of the Silver Hypothesis","Hope College","Jan 03 2015","10:15 AM","Boston Marriott Copley, Massachusetts","Association of Christian Economists","The Economy of Ancient Israel","N9","John Lunn","Hope College","Victor Claar","Henderson State University","Douglas W. Allen","Simon Fraser University","","","","","","","BARRY",391,4,0.9898734,0.0101266,395,1,0,1,0
"Barry","Barry Hirsch","Trouble in the Tails? Earnings Non-response and Response Bias across the Distribution","Georgia State University","Jan 03 2015","2:30 PM","Hynes Convention Center, Room 204","American Economic Association","New Methods to Analyze Income Distributions in Household Surveys with Measurement Error (C8, D3)","","Bruce D. Meyer","University of Chicago","Dan Black","University of Chicago","Charles Brown","University of Michigan","","","","","","","BARRY",391,4,0.9898734,0.0101266,395,1,0,1,0
"Barton","Barton Hamilton","Health, Human Capital and Domestic Violence","Washington University-St. Louis","Jan 03 2015","2:30 PM","Sheraton Boston, Boston Common","American Economic Association","Violence-Domestic, Automobile, Drugs and Climate","I1","Melissa McInerney","Tufts University","","","","","","","","","","","BARTON",6,0,1,0,6,1,0,1,0
"Bas","Bas Jacobs","Revealed Redistributive Preferences of Dutch Political Parties","Erasmus University Rotterdam","Jan 05 2015","10:15 AM","Sheraton Boston, Back Bay Ballroom D","American Economic Association","Recent Advances in Welfare Economics","H3","Nathaniel Hendren","Harvard University","E. Glen Weyl","Microsoft Research New England","Louis Kaplow","Harvard University","Stefanie Stantcheva","Massachusetts Institute of Technology","Casey Rothschild","Wellesley College","","","BAS",2,0,1,0,2,1,0,1,0
"Bastian","Bastian Westbrock","A Theory of Trade in a Global Production Network","Utrecht University","Jan 05 2015","1:00 PM","Sheraton Boston, The Fens","American Economic Association","Economic Globalization","F1","Richard Pomfret","University of Adelaide","","","","","","","","","","","BASTIAN",4,1,0.8,0.2,5,1,0,0,0
"Bastian","Bastian Schulz","Wage Rigidity and Labor Market Dynamics with Sorting","Ifo Institute-Munich","Jan 03 2015","10:15 AM","Sheraton Boston, Beacon A","American Economic Association","Wage Rigidities and Equilibrium Unemployment","J6","David Garman","Tufts University","","","","","","","","","","","BASTIAN",4,1,0.8,0.2,5,1,0,0,0
"Beatrice","Beatrice Pataracchia","International Capital Flows and the Boom-Bust Cycle in Spain","European Commission","Jan 05 2015","1:00 PM","Sheraton Boston, Beacon F","Econometric Society","Capital Flows and Business Cycles","E3","Ivan Jaccard","European Central Bank","","","","","","","","","","","BEATRICE",0,116,0,1,116,0,1,0,1
"Beatriz","Beatriz Maldonado","Crime, Civil Unrest, and Climate Change: Evidence from Latin America","College of Charleston","Jan 03 2015","2:30 PM","Sheraton Boston, Boston Common","American Economic Association","Violence-Domestic, Automobile, Drugs and Climate","I1","Melissa McInerney","Tufts University","","","","","","","","","","","BEATRIZ",0,93,0,1,93,0,1,0,1
"Beibei","Beibei Shen","Currency Appreciation Shocks and Shareholder Wealth Creation in Cross-Border Mergers and Acquisitions","Chinese University of Hong Kong","Jan 03 2015","10:15 AM","Westin Copley, Essex Center","American Finance Association","Mergers","G3","Matthew Rhodes-Kropf","Harvard Business School","Andrey Malenko","Massachusetts Institute of Technology","Isil Erel Koksal","Ohio State University","Dalida Kadyrzhanova","University of Maryland","","","","","BEIBEI",0,4,0,1,4,0,1,0,1
"Ben","Ben Craig","Volatile Lending and Bank Wholesale Funding","Federal Reserve Bank of Cleveland","Jan 04 2015","2:30 PM","Boston Marriott Copley, Grand Ballroom—Salon H","International Banking Economics & Finance Association","Networks, Integration and Contagion (G1, G2)","","Diana Hancock","Federal Reserve Board","Sergio Vicente","Universidad Carlos III Madrid","Lena Tonzer","EUI and Halle Institute for Economic Research","Marianna Caccavaio","Bank of Italy","Martin Strieborny","Lund University","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Gilbert","Overlapping Environmental and Financial Regulations: The Role of Corporate Governance","University of Wyoming","Jan 05 2015","8:00 AM","Sheraton Boston, Hampton Room","Association of Environmental & Resource Economists","Regulation and Governance (Q5, H2)","","Erin Mansur","Dartmouth College","Erin Mansur","Dartmouth College","Karen Fisher-Vanden","Pennsylvania State University","Anna Alberini","University of Maryland","Roberton Williams","University of Maryland","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Benigno","Benigno Ginaluca","Optimal Capital Controls and Real Exchange Rate Policies: A Pecuniary Externality Perspective","London School of Economics","Jan 05 2015","8:00 AM","Hynes Convention Center, Room 209","American Economic Association","Emerging Markets","F3","Niloufer Sohrabji","Simmons College","","","","","","","","","","","BENIGNO",3,0,1,0,3,1,0,1,0
"Benjamin","Benjamin Loos","Abusing ETFs","Goethe University Frankfurt","Jan 05 2015","1:00 PM","Hynes Convention Center, Room 206","American Economic Association","Trading and Financial Instruments","G1","Rodolfo Prieto","Boston University","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Mandel","Going Global: Markups and Product Quality in the Chinese Art Market","Citi Group Research","Jan 05 2015","1:00 PM","Sheraton Boston, The Fens","American Economic Association","Economic Globalization","F1","Richard Pomfret","University of Adelaide","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin B. Lockwood","The Evolution of Revealed Social Preferences in the United States and the Costs of Unequal Growth and Recessions","Harvard University","Jan 05 2015","10:15 AM","Sheraton Boston, Back Bay Ballroom D","American Economic Association","Recent Advances in Welfare Economics","H3","Nathaniel Hendren","Harvard University","E. Glen Weyl","Microsoft Research New England","Louis Kaplow","Harvard University","Stefanie Stantcheva","Massachusetts Institute of Technology","Casey Rothschild","Wellesley College","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Chute","Is There a Link between Employer-Provided Health Insurance and Job-Mobility? Evidence from Recent Micro Data","Middlebury College","Jan 05 2015","10:15 AM","Westin Copley, Courier","Labor & Employment Relations Association","LERA Papers VIII: Micro and Macro Effects of Employer-Provided Job Benefits","J3","James Bang","St. Ambrose University","James Bang","St. Ambrose University","Françoise Carré","University of Massachusetts-Boston","Cruz Bueno","Siena College","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Bridgman","Why Containerization Did Not Reduce Ocean Trade Shipping Costs","U.S. Bureau of Economic Analysis","Jan 03 2015","10:15 AM","Sheraton Boston, Exeter Room","Transportation & Public Utilities Group/American Economic Association","International Trade and Transportation (L9, F6)","","Wayne Kenneth Talley","Old Dominion University","Benjamin Bridgman","U.S. Bureau of Economic Analysis","Wesley Wilson","University of Oregon","Wayne Kenneth Talley","Old Dominion University","Georg Schaur","University of Tennessee","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Bennett","CEO Compensation and Real Estate Prices: Are CEOs Paid for Luck?","Arizona State University","Jan 05 2015","10:15 AM","Westin Copley, America North","American Finance Association","CEOs","G3","Michael Weisbach","Ohio State University","Yihui Pan","University of Utah","Luke Taylor","University of Pennsylvania","Miriam Schwartz-Ziv","Michigan State University","Itzhak Ben-David","Ohio State University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Johannes Lutz","The Effect of Electricity Taxation on the German Manufacturing Sector: A Regression Discontinuity Approach","Centre for European Economic Research","Jan 03 2015","8:00 AM","Sheraton Boston, Hampton Room","Association of Environmental & Resource Economists","Energy and Energy-Intensive Industry (Q4, L2)","","Meredith Fowlie","University of California-Berkeley","James Bushnell","University of California-Davis","Meredith Fowlie","University of California-Berkeley","Ralf Martin","Imperial College London","Kevin Novan","University of California-Davis","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Keys","Interest Rates and Equity Extraction during the Housing Boom","University of Chicago","Jan 03 2015","8:00 AM","Sheraton Boston, Constitution Ballroom B","American Economic Association","Does Household Debt Act as a Transmission Mechanism for Long-Run Trends, Macroeconomic Shocks, and Policy? (E3, J2)","","Heather Boushey","Washington Center for Equitable Growth","Claudia Sahm","Federal Reserve Board of Governors","Ben Zipperer","Washington Center for Equitable Growth","Jeffrey Thompson","Federal Reserve Board of Governors","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Gillen","BLP-LASSO: Demand Estimation with Complex Products","California Institute of Technology","Jan 03 2015","8:00 AM","Sheraton Boston, Beacon F","Econometric Society","High Dimensional Methods in Consumer Demand Models","C5","Arthur Lewbel","Boston College","Bruce Hansen","University of Wisconsin","Christian Hansen","University of Chicago","Marc Rysman","Boston University","Arthur Lewbel","Boston College","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Keys","Mortgage Rates, Household Balance Sheets, and the Real Economy","University of Chicago","Jan 03 2015","10:15 AM","Hynes Convention Center, Room 204","American Economic Association","Housing Finance (D1, G2)","","Luigi Guiso","Ente Luigi Einaudi","Brigitte C. Madrian","Harvard University","Umit Gurun","University of Texas-Dallas","Xavier Gabaix","New York University","Karen Pence","Federal Reserve Board","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Bennie","Bennie Waller","Foreclosure Externalities and Real Estate Liquidity","Longwood University","Jan 03 2015","8:00 AM","Westin Copley, Defender","American Real Estate & Urban Economic Association","The Liquidity of Real Estate (G1, R3)","","Brent Smith","Virginia Commonwealth University","Peng (Peter) Liu","Cornell University","Piet Eichholtz","University of Maastricht","Vincent W. Yao","Fannie Mae","Steve Slezak","University of Cincinnati","","","BENNIE",7,2,0.7777778,0.2222222,9,1,0,0,0
"Benoit","Benoit Schmutz","Job Search and Migration in a System of Cities","Howard University","Jan 04 2015","10:15 AM","Sheraton Boston, Beacon H","Econometric Society","Labor Market Search and Career Dynamics (J2, J3)","","George-Levi Gayle","Washington University-St. Louis","","","","","","","","","","","BENOIT",14,0,1,0,14,1,0,1,0
"Bent","Bent Sorenson","Who Owns Europe's Firms? Globalization and Foreign Investment in Europe","University of Houston","Jan 04 2015","10:15 AM","Sheraton Boston, Beacon D","Econometric Society","Global Lessons from the Eurozone Crisis","E3","Thomas Philippon","New York University","Ivan Werning","Massachusetts Institute of Technology","Vania Stavrakeva","London Business School","Patricia Gomez-Gonzalez","Bank of Spain","","","","","BENT",1,1,0.5,0.5,2,0,0,0,0
"Bernard","Bernard Rostker","Early Challenges of the AVF","RAND Corporation","Jan 03 2015","2:30 PM","Hynes Convention Center, Room 206","American Economic Association","Contributions of Economists to Public Policy: A Session in Honor of Walter Oi (J1, A1)","","Martin Feldstein","Harvard University and NBER","David Chu","Institute for Defense Analyses","Linda Cavalluzzo","CNA Corporation","Chris Jehn","CNA Corporation and Institute for Defense Analyses","Finis Welch","Texas A&M University","","","BERNARD",186,0,1,0,186,1,0,1,0
"Bernardo","Bernardo Silveira","Bargaining with Asymmetric Information: An Empirical Study of Plea Negotiations","Washington University-St. Louis","Jan 05 2015","10:15 AM","Hynes Convention Center, Room 202","American Economic Association","Empirical Studies of Bargaining with Incomplete Information (C5, C7)","","Bradley Larsen","Stanford University","Yasutora Watanabe","Northwestern University","Matthew Gentry","London School of Economics","Daniel Keniston","Yale University","Robin S. Lee","Harvard University","","","BERNARDO",45,0,1,0,45,1,0,1,0
"Bernhard","Bernhard Schutz","From Free to Civilized Markets: First Steps Towards Eutopia","Johannes Kepler University-Linz","Jan 05 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon A","Association for Social Economics","Policy Options in an Age of Uncertainty (H1, B5)","","Rajani Kanth","Harvard University","","","","","","","","","","","BERNHARD",6,0,1,0,6,1,0,1,0
"Bert","Bert Azizoglu","Labor Relations in a Financialized Economy: Investigating the Effects of Corporate and Household Finance","New School","Jan 05 2015","1:00 PM","Westin Copley, Courier","Labor & Employment Relations Association","LERA Papers III: Labor and the Macro and Regional Economies","J1","Mark Price","Keystone Research Center","Mark Price","Keystone Research Center","","","","","","","","","BERT",51,3,0.9444444,0.0555556,54,1,0,0,0
"Bert","Bert Azizoglu","Paying for Debt: The Labor Market Implications of Growing Household Debt","New School","Jan 04 2015","12:30 PM","Boston Marriott Copley, Grand Ballroom—Salon B","Association for Evolutionary Economics","Consumers, Debt, and Social Provisioning","D1","Mario Seccareccia","University of Ottawa","Arif Ruzgar","University of Erfurt","Eugenia Correa","National Autonomous University-Mexico","","","","","","","BERT",51,3,0.9444444,0.0555556,54,1,0,0,0
"Beth","Beth Asch","Compensating Volunteers: Current Challenges of the AVF","RAND Corporation","Jan 03 2015","2:30 PM","Hynes Convention Center, Room 206","American Economic Association","Contributions of Economists to Public Policy: A Session in Honor of Walter Oi (J1, A1)","","Martin Feldstein","Harvard University and NBER","David Chu","Institute for Defense Analyses","Linda Cavalluzzo","CNA Corporation","Chris Jehn","CNA Corporation and Institute for Defense Analyses","Finis Welch","Texas A&M University","","","BETH",0,533,0,1,533,0,1,0,1
"Beverly","Beverly Hilliard","Rhythm and Blues Band, \"Soul on the Edge\"","Vocals","Jan 03 2015","8:00 PM","Sheraton Boston, Republic Ballroom A & B","American Economic Association","5th Annual Music Session","Y9","Stephen Wu","Hamilton College","","","","","","","","","","","BEVERLY",0,249,0,1,249,0,1,0,1
"Bilal","Bilal Siddiqi","Reconciliation, Conflict and Development: Evidence from Sierra Leone","World Bank","Jan 03 2015","10:15 AM","Sheraton Boston, Beacon F","Econometric Society","Conflict and Development","O1","David Yanagizawa-Drott","Harvard University","","","","","","","","","","","BILAL",41,0,1,0,41,1,0,1,0
"Bilge","Bilge Erten","How Does Trade Liberalization Affect Racial and Gender Inequality in Employment? Evidence from Post-Apartheid South Africa","Columbia University","Jan 03 2015","12:30 PM","Boston Marriott Copley, New Hampshire","National Economic Association","Issues in African Development II","O1","Willene Johnson","Komaza, Inc","Willene Johnson","Komaza, Inc","Suresh Naidu","Columbia University","Femi Elegbede","Michigan State University","John C. Anyanwu","African Development Bank","Romie Tribble","Spelman College","BILGE",1,1,0.5,0.5,2,0,0,0,0
"Bin","Bin Zhao","Does Diversity Lead to Diverse Opinions? Evidence from Languages and Stock Markets","Shanghai Advanced Institute of Finance","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon I","Association of Financial Economists/American Economic Association","Culture, Social Transmission, and Arbitrage in Financial Markets (G1, D7)","","Paola Sapienza","Northwestern University","Luigi Zingales","University of Chicago","Rene M. Stulz","Ohio State University","Alberto Bisin","New York University","Robin Greenwood","Harvard Business School","","","BIN",16,1,0.9411765,0.0588235,17,1,0,0,0
"Bing","Bing Bai","Measuring Mortgage Credit Accessibility","Urban Institute","Jan 04 2015","10:15 AM","Westin Copley, Defender","American Real Estate & Urban Economic Association","Mortgage Originations (G2, D1)","","Albert Saiz","Massachusetts Institute of Technology","Itzhak Ben-David","Ohio State University","Maisy Wong","University of Pennsylvania","David Geltner","Massachusetts Institute of Technology","Albert Saiz","Massachusetts Institute of Technology","","","BING",21,8,0.7241379,0.2758621,29,0,0,0,0
"Bing","Bing Han","Noise Trader Risk and Hedge Fund Returns","University of Toronto","Jan 03 2015","2:30 PM","Westin Copley, Essex South","American Finance Association","Hedge Funds","G2","Neng Wang","Columbia University","Vikas Agarwal","Georgia State University","Jianfeng Yu","University of Minnesota","Jennifer Carpenter","New York University","Itamar Drechsler","New York University","","","BING",21,8,0.7241379,0.2758621,29,0,0,0,0
"Bing","Bing Han","Visibility Bias in the Transmission of Consumption Norms and Undersaving","University of Toronto","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon I","Association of Financial Economists/American Economic Association","Culture, Social Transmission, and Arbitrage in Financial Markets (G1, D7)","","Paola Sapienza","Northwestern University","Luigi Zingales","University of Chicago","Rene M. Stulz","Ohio State University","Alberto Bisin","New York University","Robin Greenwood","Harvard Business School","","","BING",21,8,0.7241379,0.2758621,29,0,0,0,0
"Bjoern","Bjoern Hilberg","Financial Shocks, Credit Regimes, and Global Spillovers","Deutsche Bundesbank","Jan 03 2015","10:15 AM","Hynes Convention Center, Room 201","American Economic Association","Financial Frictions and the Macroeconomy","E3","Ayse Sapci","Colgate University","","","","","","","","","","","BJOERN",2,0,1,0,2,1,0,1,0
"Bo","Bo Xing","Pre-Paid Electricity Plan and Electricity Consumption Behavior","Salt River Project","Jan 04 2015","12:30 PM","Boston Marriott Copley, Tremont","International Association for Energy Economists","Economics of The Global Energy Transition","Q4","Anastasia V. Shcherbakova","University of Texas-Dallas","Timothy Fitzgerald","Montana State University","Alberto J. Lamadrid","Lehigh University","Carlo Andrea Bollino","University of Perugia","Mike Goldman","Northeast Utilities","","","BO",51,20,0.7183099,0.2816902,71,0,0,0,0
"Bomi","Bomi Lee","Predation and Rivalry: Evidence from Retail Industry","University of Texas-Austin","Jan 05 2015","8:00 AM","Westin Copley, America North","American Finance Association","Financial Distress and Corporate Bankruptcy","G3","Kenneth Ayotte","Northwestern University","Karin Thorburn","Norwegian School of Economics","Martin Oehmke","Columbia University","Paolo Volpin","City University London","Francisco Perez-Gonzalez","Stanford University and Instituto Tecnologico Autonomo de Mexico","","","BOMI",0,2,0,1,2,0,1,0,1
"Bonnie","Bonnie Wilson","Fractionalization, Rent Seeking and Economic Freedom","St. Louis University","Jan 03 2015","2:30 PM","Hynes Convention Center, Room 209","American Economic Association","Economic Freedom and Minority Groups","O1","Janice Shack-Marquez","Federal Reserve Board","","","","","","","","","","","BONNIE",1,294,0.0033898,0.9966102,295,0,1,0,1
"Bradley","Bradley T. Shapiro","Positive Spillovers and Free Riding in Advertising of Prescription Pharmaceuticals: The Case of Antidepressants","University of Chicago","Jan 03 2015","8:00 AM","Sheraton Boston, Riverway","American Economic Association","Structural Demand Models of Attention: Theory and Applications (L2, D8)","","Sebastien Houde","University of Maryland","Gautam Gowrisankaran","University of Arizona","Michael Grubb","Boston College","Matthew Harding","Duke University","Mark Dean","Brown University","","","BRADLEY",148,0,1,0,148,1,0,1,0
"Brandyn","Brandyn Holgate","Economic Development in the Massachusetts Life Sciences Cluster: Shared Prosperity or a Big Tradeoff?","University of Massachusetts-Boston","Jan 05 2015","1:00 PM","Westin Copley, Courier","Labor & Employment Relations Association","LERA Papers III: Labor and the Macro and Regional Economies","J1","Mark Price","Keystone Research Center","Mark Price","Keystone Research Center","","","","","","","","","BRANDYN",5,0,1,0,5,1,0,1,0
"Brent","Brent Sorensen","Moving to a Job: The Role of Home Equity, Debt, and Access to Credit","University of Houston and CEPR","Jan 03 2015","2:30 PM","Westin Copley, Great Republic","American Real Estate & Urban Economic Association","The Interaction between Housing and Labor Markets: Structural Approaches (J6, R2)","","Edward Coulson","University of Nevada-Las Vegas","Kamila Sommer","Federal Reserve Board","Satyajit Chatterjee","Federal Reserve Bank of Philadelphia","Christopher Palmer","University of California-Berkeley","Serena Rhee","University of Hawaii","","","BRENT",156,0,1,0,156,1,0,1,0
"Brett","Brett O’Hara","Measuring the Risk: Medical Care Economic Risk and the Supplemental Poverty Measure","U.S. Census Bureau","Jan 03 2015","8:00 AM","Boston Marriott Copley, Tufts","Society of Government Economists","New Insights from Government Statistics (B4, C8)","","Amelie F. Constant","Institute for the Study of Labor and George Washington University","Anne Hall","U.S. Bureau of Economic Analysis","Leo Sveikauskas","U.S. Bureau of Labor Statistics","Jay Stewart","U.S. Bureau of Labor Statistics","","","","","BRETT",296,22,0.9308176,0.0691824,318,1,0,0,0
"Brett","Brett O’Hara","Health Insurance in the CPS ASEC: Examining the 2014 “Break-in-Series”","U.S. Census Bureau","Jan 04 2015","2:30 PM","Boston Marriott Copley, Tufts","Society of Government Economists","Improving the Current Population Survey Annual Social and Economic Supplement: Income, Poverty, and Health Insurance (J3, I3)","","David Johnson","U.S. Bureau of Economic Analysis","Christopher Bollinger","University of Kentucky","Jessica Banthin","Congressional Budget Office","","","","","","","BRETT",296,22,0.9308176,0.0691824,318,1,0,0,0
"Brett","Brett Wendling","How Physician Acquisitions by Hospital Systems Affect Health Outcomes and Total Costs for Medicare Recipients","Federal Trade Commission","Jan 05 2015","10:15 AM","Hynes Convention Center, Room 203","American Economic Association","Industrial Organization of Health Care (L1, I1)","","Martin Gaynor","Federal Trade Commission","Tim Bresnahan","Stanford University","Gautam Gowrisankaran","University of Arizona","Aviv Nevo","U.S. Department of Justice","Nathan Miller","Georgetown University","","","BRETT",296,22,0.9308176,0.0691824,318,1,0,0,0
"Brian","Brian W. Sloboda","The Case for Including Economic Thought in the Education of Business Students","University of Phoenix","Jan 04 2015","10:15 AM","Boston Marriott Copley, Wellesley","Society of Government Economists","Exploring the Potential for Improvements in Economics Education","A2","Deirdre N. McCloskey","University of Illinois-Chicago and AIRLEAP","Seth Giertz","University of Nebraska-Lincoln","Reza Kheirandish","Clayton State University","Mark Costa","Sustain Software","Shabnam Mousavi","Johns Hopkins University","Amelie F. Constant","Institute for the Study of Labor and George Washington University","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Greaney","Can Self-Help Groups Really Be \"Self-Help\"?","Federal Reserve Bank of St. Louis","Jan 04 2015","2:30 PM","Sheraton Boston, Boston Common","American Economic Association","Group-Based Savings in Developing Countries","O1","Alfredo Burlando","University of Oregon","Jessica Goldberg","University of Maryland","Christian Ahlin","Michigan State University","Emily Breza","Columbia University","Simone Schaner","Dartmouth College","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Phelan","Wage Shocks and Technological Substitution","DePaul University","Jan 03 2015","10:15 AM","Westin Copley, Great Republic","Labor & Employment Relations Association","The Minimum Wage, Family Income and Poverty: New Research","J3","Patrick Belser","International Labor Organization","Charles Brown","University of Michigan","Lawrence Kahn","Cornell University","","","","","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Nosek","Scientific Utopia: Improving Openness and Reproducibility in Scientific Research","University of Virginia","Jan 05 2015","10:15 AM","Sheraton Boston, Commonwealth","American Economic Association","Promoting New Norms for Transparency and Integrity in Economic Research (C9, B4)","","Edward Miguel","University of California-Berkeley","Aprajit Mahajan","University of California-Los Angeles","Justin Wolfers","University of Michigan","Katherine Casey","Stanford University","","","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Hill","Risk Versus Ambiguity and International Security Design","HEC Paris and CNRS","Jan 04 2015","8:00 AM","Hynes Convention Center, Room 201","American Economic Association","International Portfolio Composition","F3","Emily Blanchard","Dartmouth College","","","","","","","","","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Coulter","A Mechanism for LIBOR","University of Oxford","Jan 05 2015","10:15 AM","Westin Copley, America South","American Finance Association","Financial Crises and Banking Regulation","G2","Chester Spatt","Carnegie Mellon University","Francesco Sangiorgi","Stockholm School of Economics","Christa Bouwman","Texas A & M University","Albert S. Kyle","University of Maryland","","","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Dillon","Inter-Household Variation in Prices: Who Pays More, and Why?","University of Washington","Jan 05 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom B","American Economic Association","Consumer Choice and Welfare Through a Behavioral Lens: Empirical Evidence from Low-Income Populations (D1, D8)","","Ted O'Donoghue","Cornell University","Jonathan Robinson","University of California-Santa Cruz","Diane Schanzenbach","Northwestern University","Koichiro Ito","Boston University","Alex Rees-Jones","University of Pennsylvania","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian McCaig","Informal employment in a growing and globalizing low-income country","Wilfrid Laurier University","Jan 03 2015","2:30 PM","Sheraton Boston, Back Bay Ballroom C","American Economic Association","International Trade and Development (F1, O1)","","Nina Pavcnik","Dartmouth College","Treb Allen","Northwestern University","Ann Harrison","University of Pennsylvania","Samuel Bazzi","Boston University","","","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Brian","Brian Beach","Mitigating the Effects of Low Birth Weight: Evidence from Quasi-Randomly Assigned Adoptees","University of Pittsburgh","Jan 05 2015","1:00 PM","Sheraton Boston, Back Bay Ballroom B","American Economic Association","Women's Health Economics","I1","Lisa Schulkind","University of North Carolina-Charlotte","","","","","","","","","","","BRIAN",2910,1,0.9996565,0.0003435,2911,1,0,1,0
"Bridget","Bridget O'Shaughnessy","The Effectiveness of Tutorials in Large Classes: Do They Matter? Is There a Difference between Traditional and Collaborative Learning Tutorials?","McMaster University","Jan 04 2015","8:00 AM","Hynes Convention Center, Room 209","American Economic Association","The Effects of Attendance, Visualization, Study Time and Tutorials on Learning in Economic Education","A2","Georg Schaur","University of Tennessee","Victoria Liza Prowse","Cornell University","Anne Boring","Sciences Po","Anya Savikhin Samek","University of Wisconsin-Madison","Andrew Perumal","University of Massachusetts-Boston","","","BRIDGET",0,169,0,1,169,0,1,0,1
"Bridget","Bridget Hoffman","Temperatures and Growth: a Panel Analysis of the U.S","Northwestern University","Jan 04 2015","2:30 PM","Hynes Convention Center, Room 206","American Economic Association","Documenting the Costs of Climate Change (Q5, E3)","","Benjamin Jones","Northwestern University","Tony Smith","Yale University","Benjamin Jones","Northwestern University","Melissa Dell","Harvard University","Aaron Smith","University of California-Davis","","","BRIDGET",0,169,0,1,169,0,1,0,1
"Brinda","Brinda Viswanath","Child Underweight and Agricultural Productivity in India – Implications for Public Provisioning and Women’s Agency","Madras School of Economics","Jan 04 2015","8:00 AM","Boston Marriott Copley, Hyannis","Union for Radical Political Economics/International Association for Feminist Economics","Explorations in Gender and Economic Wellbeing","I1","Alicia Girón","National Autonomous University-Mexico","Stephanie Seguino","University of Vermont","Ulla Grapard","Colgate University","","","","","","","BRINDA",0,2,0,1,2,0,1,0,1
"Bruce","Bruce Wydick","Developing Hope: The Impact of International Child Sponsorship on Self-Esteem and Aspirations","University of San Francisco","Jan 03 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon D","Association for the Study of Generosity in Economics","Altruism and Religiosity (H4, D6)","","Daniel Hungerman","University of Notre Dame","Rebecca Thornton","University of Michigan","Sarah Smith","University of Bristol","Angela Dills","Providence College","","","","","BRUCE",495,0,1,0,495,1,0,1,0
"Bruce","Bruce McGough","Perpetual Learning and Stability in Macroeconomic Models","Oregon State University","Jan 04 2015","2:30 PM","Boston Marriott Copley, Suffolk","Society for Computational Economics","Emergent Dynamics in Multi-Agent Models of Growth and Social Interactions","C6","Blake LeBaron","Brandeis University","Cars H. Hommes","University of Amsterdam","Peter Howitt","Brown University","David C. Colander","Middlebury College","Jasmina Arifovic","Simon Fraser University","","","BRUCE",495,0,1,0,495,1,0,1,0
