"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Chris","Chris Cotton","Affirmative Action and Pre-College Human Capital Investment: Evidence from a Randomized Field Experiment","University of Miami","Jan 06 2013","8:00 AM","Hyatt, Randle B","American Economic Association","Experimental Auctions: Evidence from the Lab and Field","C9","James Cox","Georgia State University","Ron Harstad","University of Missouri","Andreas Lange","University of Hamburg","Sotiris Georganas","University of London, Royal Holloway","Andrew Sweeting","Duke University","","","CHRIS",3688,122,0.967979,0.032021,3810,1,0,1,0
"Christiaan","Christiaan Hogendorn","Infrastructure, General Purpose Technologies, and Openness","Wesleyan University","Jan 05 2013","10:15 AM","Hyatt, Madeleine B","Transportation & Public Utilities Group","Universal Service and Openness","L9","David Gabel","Queens College","Scott Wallsten","Technology Policy Institute","Brad Wimmer","University of Nevada","","","","","","","CHRISTIAAN",4,0,1,0,4,1,0,1,0
"Christian","Christian Rauch","The Roles of Corporate Governance in Bank Failures during the Recent Financial Crisis","Goethe University","Jan 04 2013","8:00 AM","Marriott, Point Loma","International Banking, Economics & Finance Association","Bank Governance and Crises","G2","David Mayes","University of Auckland","Isil Erel","Ohio State University","W. Scott Frame","University of North Carolina-Charlotte","Gerard Caprio","Williams College","Antonio Macias","Texas Christian University","","","CHRISTIAN",905,12,0.9869139,0.0130862,917,1,0,1,0
"Christian","Christian Hellwig","A Theory of Asset Prices Based on Heterogeneous Information","University of Toulouse","Jan 06 2013","10:15 AM","Marriott, Balboa & Mission Hills","American Finance Association","Asset Pricing","G1","Suleyman Basak","London Business School","Hongjun Yan","Yale University","Bradyn Breon-Drish","Stanford University","Zhiguo He","University of Chicago and NBER","","","","","CHRISTIAN",905,12,0.9869139,0.0130862,917,1,0,1,0
"Christian","Christian Dreger","Current Account Imbalances in the Euro Area: Does Catching Up Explain the Development?","DIW Berlin","Jan 05 2013","10:15 AM","Hyatt, Gallery","Association for Comparative Economic Studies","The Euro-Area Debt Crisis, Current Account Imbalances, and Economic Growth","F4","Christian Dreger","DIW Berlin","David Papell","University of Houston","Nicolas Veron","Bruegel and The Peterson Institute","David Kemme","University of Memphis","Josef Brada","Arizona State University","","","CHRISTIAN",905,12,0.9869139,0.0130862,917,1,0,1,0
"Christian","Christian Wolff","Contingent Capital: The Case of COERCS","University of Luxembourg","Jan 06 2013","10:15 AM","Marriott, Marina Salon G","American Finance Association","The Credit Crisis and Risk Management Instruments","G1","Andrea Buraschi","University of Chicago - Booth School of Business","Francis Longstaff","University of California-Los Angeles","Joshua Coval","Harvard Business School","Douglas Diamond","University of Chicago","","","","","CHRISTIAN",905,12,0.9869139,0.0130862,917,1,0,1,0
"Christian","Christian E. Weller","Individual Risk Exposure and Personal Wealth Changes During the Great Recession","University of Massachusetts-Boston","Jan 04 2013","10:15 AM","Marriott, Oceanside","Labor & Employment Relations Association","Putting the Safety Net to the Stress Test: Assessing Private and Public Economic Security During the Great Recession","J5","Sarah Jane Glynn","Center for American Progress","Sylvia A. Allegretto","University of California-Berkeley","Bonnie Summers","BlueCross BlueShield Association","","","","","","","CHRISTIAN",905,12,0.9869139,0.0130862,917,1,0,1,0
"Christian","Christian E. Weller","Taken for a Ride: How the Bubble Economy Destroyed America's Economic Security","Centre for American Progress and University of Massachusetts-Boston","Jan 04 2013","8:00 AM","Marriott, Coronado Room","Association for Evolutionary Economics/Association for Social Economics","Finance, Distribution and the Financial Crisis","G1","Robert Shiller","Yale University","Brian Bucks","Consumer Financial Protection Bureau","Christopher Brown","Arkansas State University","","","","","","","CHRISTIAN",905,12,0.9869139,0.0130862,917,1,0,1,0
"Christina","Christina D. Romer","Friedman and Schwartz's Monetary Explanation of the Great Depression: Old Challenges and New Evidence","University of California-Berkeley","Jan 06 2013","10:15 AM","Hyatt, Manchester H & I","American Economic Association","The Fiftieth Anniversary of Milton Friedman and Anna J. Schwartz, A Monetary History of the United States","N1","Richard Sylla","New York University","Allan H. Meltzer","Carnegie Mellon University","Robert Hetzel","Federal Reserve Bank of Richmond","Robert E. Lucas, Jr.","University of Chicago","","","","","CHRISTINA",3,1447,0.002069,0.9979311,1450,0,1,0,1
"Christina","Christina Marsh","The Make-or-Buy Decision and Ownership: Theory and Evidence from Public and Private California Hospitals","University of Georgia","Jan 05 2013","2:30 PM","Marriott, La Costa","International Society for New Institutional Economics","The Political Economy of Institutions: Law, Collective Action, and the Governance of Public Bureaucracies","D7","Giorgio Zanarone","CUNEF","Bentley MacLeod","Columbia University","Robert Gibbons","Massachusetts Institute of Technology","Jonathan Levin","Stanford University","Colin Camerer","California Institute of Technology","","","CHRISTINA",3,1447,0.002069,0.9979311,1450,0,1,0,1
"Christina","Christina D. Romer","The Most Dangerous Idea in Federal Reserve History: Monetary Policy Doesn't Matter","University of California-Berkeley","Jan 05 2013","10:15 AM","Hyatt, Manchester H & I","American Economic Association","Reflections on the 100th Anniversary of the Federal Reserve","E5","Alan Blinder","Princeton University","Alan S. Blinder","Princeton University","Charles Plosser","Federal Reserve Bank of Philadelphia","Donald Kohn","Brookings Institution","","","","","CHRISTINA",3,1447,0.002069,0.9979311,1450,0,1,0,1
"Christine","Christine Richmond","Duration of Capital Market Exclusion: An Empirical Investigation","International Monetary Fund","Jan 06 2013","10:15 AM","Hyatt, Emma C","American Economic Association","Sovereign Risk","G3","David Parsley","Vanderbilt University","","","","","","","","","","","CHRISTINE",1,1669,0.0005988,0.9994012,1670,0,1,0,1
"Christoph","Christoph Schröder","Changing Forces of Gravity: How the Crisis Affected Cross-Border Banking","ZEW","Jan 04 2013","2:30 PM","Hyatt, Randle E","Association for Comparative Economic Studies","Once Bitten Twice Shy? International Banking after the Crisis","F3","John Bonin","Wesleyan University","John P. Bonin","Wesleyan University","Claudia M. Buch","University of Tübingen","Katheryn N. Russ","University of California-Davis","","","","","CHRISTOPH",28,0,1,0,28,1,0,1,0
"Christoph","Christoph Merkle","Financial Overconfidence Over Time - Foresight, Hindsight, and Insight of Investors","University of Mannheim","Jan 05 2013","2:30 PM","Marriott, Marina Salon E","American Finance Association","Behavioral Finance-Individuals","G1","Brad Barber","University of California-Davis","Jeffrey R. Brown","University of Illinois at Urbana-Champaign","Simon Gervais","Duke University","James J. Choi","Yale University","Bing Han","University of Texas-Austin","","","CHRISTOPH",28,0,1,0,28,1,0,1,0
"Christoph","Christoph Schneider","Conglomerate Investment, Skewness, and the CEO Long Shot Bias","University of Mannheim","Jan 04 2013","8:00 AM","Marriott, Marina Salon D","American Finance Association","Behavioral Corporate Finance","G3","Malcolm Baker","Harvard Business School","Terence Burnham","Chapman University","Kelly Shue","University of Chicago","K.J. Martijn Cremers","University of Notre Dame","","","","","CHRISTOPH",28,0,1,0,28,1,0,1,0
"Christophe","Christophe Spaenjers","Wine as a Long-Term Investment","HEC Paris","Jan 06 2013","1:00 PM","Hyatt, Emma A & B","American Economic Association","Asset Pricing","G1","Paul Laux","University of Delaware","","","","","","","","","","","CHRISTOPHE",35,1,0.9722222,0.0277778,36,1,0,1,0
"Christophe","Christophe Chamley","Demand Creates its Own Supply","Boston University","Jan 04 2013","10:15 AM","Hyatt, Gregory A & B","American Economic Association","Financial Intermediation and Financial Crisis","E5","Jianjun Miao","Boston University","Anton Korinek","University of Maryland","Zhiguo He","University of Chicago","John Leahy","New York University","Simon Gilchrist","Boston University","","","CHRISTOPHE",35,1,0.9722222,0.0277778,36,1,0,1,0
"Christopher","Christopher Ruhm","Air Pollution and Procyclical Mortality","University of Virginia","Jan 06 2013","1:00 PM","Hyatt, Maggie","Association of Environmental & Resource Economists","Air Pollution and Public Health","Q5","Joshua Zivin","University of California-San Diego","Olivier Deschenes","University of California-Santa Barbara","Joshua Graff Zivin","University of California-San Diego","Rema Hanna","Harvard University","Nicholas Sanders","College of William & Mary","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher M. Woodruff","What Stimulates Growth of Microenterprises?","University of Warwick","Jan 06 2013","10:15 AM","Hyatt, Cunningham A & B","Econometric Society","Real Effects of Entrepreneurship and Innovation","L2","David Sraer","Princeton University","Petra Moser","Stanford University","Patrick Kline","University of California-Berkeley","Matthew J. Notowidigdo","University of Chicago","Shawn A. Cole","Harvard Business School","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher F. Chabris","The Genetic Architecture of Economic and Political Preferences","Union College","Jan 06 2013","8:00 AM","Hyatt, Elizabeth Ballroom C","American Economic Association","Genes and Economic Behavior","D8","David Laibson","Harvard University","David I. Laibson","Harvard University","Aldo Rustichini","University of Minnesota","Andrew Caplin","New York University","John Cawley","Cornell University","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Udry","Capital Constraints in Agriculture: Evidence from Mali","Yale University","Jan 04 2013","2:30 PM","Hyatt, Gibbons","Econometric Society","Household, Microenterprise and Agricultural Finance in Developing Countries","D1","Manuel Hernandez","International Food Policy Research Institute","Arun Gautham Chandrasekhar","Massachusetts Institute of Technology","Christopher Udry","Yale University","Jonathan Robinson","University of California-Santa Cruz","Greg Fischer","London School of Economics","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Ruhm","The Effects of California’s Paid Family Leave Program on Mothers’ Leave-Taking and Subsequent Labor Market Outcomes","University of Virginia","Jan 05 2013","2:30 PM","Marriott, New York","Association for the Study of Grants Economy/International Association for Feminist Economics","Child Care, Mother's Time, and Familial Well- being","J1","Agneta Stark","Dalarna University","Resul Cesur","University of Connecticut","Ye Zhang","Indiana University-Purdue University-Indianapolis","Nancy Folbre","University of Massachusetts-Amherst","Katie Genadek","University of Minnesota","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Gunn","A Successful US Workers Co-op: How Was it Done?","Hobart and William Smith Colleges","Jan 04 2013","8:00 AM","Marriott, Newport Beach","Union for Radical Political Economists","Worker Co-operatives: Key Ingredients for Viability","L2","Robin Hahnel","Portland State University","Robin Hahnel","Portland State University","Ian Seda-Irizary","Bucknell University","","","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Udry","Financial Markets and the Returns to Fertilizer","Yale University","Jan 05 2013","8:00 AM","Hyatt, Elizabeth Ballroom A","American Economic Association","Financial Markets and Economic Development","O1","Erica Field","Duke University and NBER","Michael Kremer","Harvard University and NBER","Paul Niehaus","University of California-San Diego","Shawn Cole","Harvard Business School","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher B. Barrett","Insecurity in a Pastoral Setting: Consequences and Dynamics","Cornell University","Jan 05 2013","2:30 PM","Hyatt, Madeleine A","Peace Science Society International/American Economic Association","The Cause and Effect of Violence","D7","Solomon Polachek","State University of New York-Binghamton","Carlos Seiglie","Rutgers University-Newark","Phanindra V. Wunnava","Middlebury College and IZA","","","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Ruhm","Supply of and Demand for Gradual Retirement: Evidence from a German Policy Experiment","University of Virginia","Jan 04 2013","8:00 AM","Marriott, Oceanside","Labor & Employment Relations Association","Work Hours: Flexibility, Non-standard Hours, Gradual Retirement - LERA Competitive Papers","J5","Eileen Appelbaum","CEPR","","","","","","","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Brown","The Great Recession, State and Local Government Finances, and Economic Abundance","Arkansas State University","Jan 04 2013","10:15 AM","Marriott, La Costa","Association for Evolutionary Economics","Abundance Denied: Consequences of the Great Recession","E2","James Peach","New Mexico State University","Phillip Anthony O'Hara","Global Political Economy Research Unit, Australia","William Waller","Hobart and William Smith Colleges","Glen Atkinson","University of Nevada","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Clark","Does High School Economics affect College Performance? Evidence from Georgia's Freshmen","Georgia College","Jan 04 2013","12:30 PM","Hyatt, Ford B","National Association of Economic Educators","Testing the Effectiveness of Economic Education at the K-12 level","A2","Paul Grimes","Pittsburg State University","Benjamin Scafidi","Georgia College","Kristin Klopfenstein","University of Northern Colorado","Denise Stanley","California State University-Fullerton","Paul W. Grimes","Pittsburg State University","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Boone","The Effect of Ground-level Ozone on US Maize Yields","Columbia University","Jan 04 2013","10:15 AM","Hyatt, Maggie","Association of Environmental & Resource Economists","Forests and Agriculture","Q1","Michael Roberts","North Carolina State University","Barrett Kirwan","University of Illinois-Urbana-Champaign","Michael Roberts","North Carolina State University","Jarrod Welch","National Bureau of Economic Research","Erica Field","Duke University","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher M. Herbst","The Earned Income Tax Credit, Health, and Happiness","Arizona State University","Jan 04 2013","2:30 PM","Hyatt, Molly A & B","American Economic Association","Economics and Well-Being","D6","Angus Deaton","Princeton University","Angus S. Deaton","Princeton University","Carol Graham","University of Maryland and Brookings Institution","Michael I. Norton","Harvard Business School","Guy Mayraz","University of Melbourne","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher S. Fowler","Industry Clusters and Employment Outcomes in Washington State","Pennsylvania State University","Jan 04 2013","8:00 AM","Marriott, Leucadia","Labor & Employment Relations Association","Ownership/Governance of Firms and Employee Outcomes - LERA Competitive Papers","J5","Daniel Marschall","AFL-CIO","Douglas Kruse","Rutgers University","","","","","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Carroll","Dissecting Saving Dynamics: Measuring Credit, Wealth, and Precautionary Effects","Johns Hopkins University and NBER","Jan 06 2013","8:00 AM","Hyatt, Elizabeth Ballroom B","American Economic Association","Why Did Consumption Collapse during the Great Recession?","E2","John Duca","Federal Reserve Bank of Dallas","Brian Bucks","Consumer Finance Protection Bureau","Marjorie Flavin","University of California-San Diego","Martin Sommer","International Monetary Fund","Neil Bhutta","Federal Reserve Board","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher M. Woodruff","Does Savings Lead to More Investment in Microenterprises?","University of Warwick and NBER","Jan 05 2013","8:00 AM","Hyatt, Elizabeth Ballroom A","American Economic Association","Financial Markets and Economic Development","O1","Erica Field","Duke University and NBER","Michael Kremer","Harvard University and NBER","Paul Niehaus","University of California-San Diego","Shawn Cole","Harvard Business School","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Smith","Skill Mismatch and Unemployment in the United States","Federal Reserve Board","Jan 06 2013","1:00 PM","Hyatt, Elizabeth Ballroom C","American Economic Association","Worker Skills, Job Quality, and Labor Market Matching","J2","Kathryn Shaw","Stanford University","David H. Autor","Massachusetts Institute of Technology","Till von Wachter","Columbia University","","","","","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Telmer","Monetary Policy and the Uncovered Interest Rate Parity Puzzle","Carnegie Mellon University","Jan 05 2013","8:00 AM","Hyatt, America's Cup A & B","Econometric Society","International Finance and Currency Risk","F3","Adrien Verdelhan","Massachusetts Institute of Technology","Ralph Koijen","University of Chicago","Veronica Rappoport","Columbia University","Matteo Maggiori","University of California-Berkeley","Bernard Dumas","INSEAD","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher Goetz","Don't Quit Your Day Job: Using Wage and Salary Earnings to Launch a New Business","Bureau of the Census","Jan 05 2013","10:15 AM","Marriott, Atlanta","Society of Government Economists","Small Business Finance","M2","John Earle","George Mason University and Central European University","John S. Earle","George Mason University and Central European University","W. Scott Frame","University of North Carolina-Charlotte","Zoltan Acs","George Mason University","Alexey Levkov","Federal Reserve Bank of Boston","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Christopher","Christopher M. Herbst","Child Care Subsidies, Maternal Well-Being, and Child-Parent Interactions: Evidence from Three Nationally Representative Datasets","Arizona State University","Jan 05 2013","2:30 PM","Marriott, New York","Association for the Study of Grants Economy/International Association for Feminist Economics","Child Care, Mother's Time, and Familial Well- being","J1","Agneta Stark","Dalarna University","Resul Cesur","University of Connecticut","Ye Zhang","Indiana University-Purdue University-Indianapolis","Nancy Folbre","University of Massachusetts-Amherst","Katie Genadek","University of Minnesota","","","CHRISTOPHER",2423,3,0.9987634,0.0012366,2426,1,0,1,0
"Chun","Chun Martin Qiu","Consumer Unawareness and Competitive Strategies","McGill University","Jan 04 2013","2:30 PM","Hyatt, America's Cup A & B","Econometric Society","Bounded Rationality, Switching Costs and Competitive Strategies","L1","Emir Kamenica","University of Chicago","Paulo Somaini","Massachusetts Institute of Technology","Emir Kamenica","University of Chicago","Jeremy T. Fox","University of Michigan","","","","","CHUN",16,5,0.7619048,0.2380952,21,1,0,0,0
"Claire","Claire Lebarz","Income Inequality and Current Account Imbalances","Paris School of Economics","Jan 05 2013","10:15 AM","Hyatt, Elizabeth Ballroom H","American Economic Association","Household Heterogeneity, Business Cycles, and Monetary Policy","E2","Yuriy Gorodnichenko","University of California-Berkeley","William A. Branch","University of California-Irvine","James K. Galbraith","University of Texas-Austin","Menzie Chinn","University of Wisconsin","Martin Schneider","Stanford University","","","CLAIRE",1,314,0.0031746,0.9968254,315,0,1,0,1
"Claude","Claude Diebolt","From Stagnation to Sustained Growth: The Role of Female Empowerment","CNRS, University of Strasbourg","Jan 04 2013","2:30 PM","Hyatt, Manchester A","American Economic Association","New Challenges for Growth in Historical Perspective","N3","Claude Diebolt","CNRS, University of Strasbourg","Ahmed Rahman","U.S. Naval Academy","Emanuele Felice","Universitat Autonoma de Barcelona","Jean-Luc Demeulemeester","Université Libre de Bruxelles","Mike Haupert","University of Wisconsin-La Crosse","","","CLAUDE",59,7,0.8939394,0.1060606,66,1,0,0,0
"Claudia","Claudia Senik","Learning, Political Attitudes and Crises: Lessons from Transition Countries","Paris School of Economics","Jan 06 2013","8:00 AM","Hyatt, Edward B & C","Association for Comparative Economic Studies","Historical and Contemporary Dimensions of Economic Transition: Evidence from the Life in Transition Survey","P2","Erik Berglöf","EBRD","Jeromin Zettelmeyer","EBRD","Martin Brown","University of St. Gallen","Ralph De Haas","EBRD","Ekaterina Zhuravskaya","Paris School of Economics and New Economic School","","","CLAUDIA",0,512,0,1,512,0,1,0,1
"Claudia","Claudia M. Buch","Changing Forces of Gravity: How the Crisis Affected Cross-Border Banking","University of Tübingen","Jan 04 2013","2:30 PM","Hyatt, Randle E","Association for Comparative Economic Studies","Once Bitten Twice Shy? International Banking after the Crisis","F3","John Bonin","Wesleyan University","John P. Bonin","Wesleyan University","Claudia M. Buch","University of Tübingen","Katheryn N. Russ","University of California-Davis","","","","","CLAUDIA",0,512,0,1,512,0,1,0,1
"Cletus","Cletus C. Coughlin","Land Value Capture Near Airports","Federal Reserve Bank of St. Louis","Jan 04 2013","8:00 AM","Hyatt, Madeleine B","Transportation & Public Utilities Group","Transportation Infrastructure","L9","Peter Loeb","Rutgers University-Newark","Jia Yan","Washington State University","Wim Vijverberg","City University of New York Graduate Center","Steven Trick","University of Wisconsin-Milwaukee","James Peoples","University of Wisconsin-Milwaukee","","","CLETUS",8,0,1,0,8,1,0,1,0
"Colin","Colin Camerer","Estimating Structural Models of Limited Strategic Thinking in the Field: The Case of Missing Movie Critic Reviews","California Institute of Technology","Jan 05 2013","8:00 AM","Hyatt, Madeleine A","Industrial Organization Society","Empirical Behavioral Industrial Organization","L2","Matthew Shum","California Institute of Technology","Christopher Snyder","Dartmouth College","Robert Adams","Federal Reserve Board","Jacob Gramlich","Federal Reserve Board","Ying Fan","University of Michigan","","","COLIN",258,0,1,0,258,1,0,1,0
"Colleen","Colleen Chrisinger","Industry Clusters and Employment Outcomes in Washington State","University of Oregon","Jan 04 2013","8:00 AM","Marriott, Leucadia","Labor & Employment Relations Association","Ownership/Governance of Firms and Employee Outcomes - LERA Competitive Papers","J5","Daniel Marschall","AFL-CIO","Douglas Kruse","Rutgers University","","","","","","","","","COLLEEN",0,343,0,1,343,0,1,0,1
"Conner","Conner Mullally","Trust, Complexity, and Heterogeneity in Impact Evaluation: The Case of Index Insurance","Inter-American Development Bank","Jan 05 2013","8:00 AM","Marriott, Torrey Pines 1","Agricultural & Applied Economics Association","Impact Evaluation Challenges of Agricultural Interventions: Uptake, Spillovers, Heterogeneity and Dynamics","Q1","Stephen Boucher","University of California-Davis","","","","","","","","","","","CONNER",5,3,0.625,0.375,8,0,0,0,0
"Conny","Conny Olovsson","Energy-Saving Technical Change","IIES","Jan 05 2013","8:00 AM","Hyatt, Elizabeth Ballroom H","American Economic Association","Technological Innovation and Climate Change","H2","John Van Reenen","London School of Economics","","","","","","","","","","","CONNY",0,3,0,1,3,0,1,0,1
"Constant","Constant Tra","Measuring the General Equilibrium Benefits of Air Quality Regulation in Small Urban Areas","University of Nevada-Las Vegas","Jan 05 2013","10:15 AM","Hyatt, Randle D","American Economic Association","Economic Analysis of Environmental Policy","Q5","Don Fullerton","University of Illinois","V. Kerry Smith","Arizona State University","Catherine Wolfram","University of California-Berkeley","Janet Currie","Princeton University","Michael Hanemann","Arizona State University","","","CONSTANT",2,0,1,0,2,1,0,1,0
"Constantine","Constantine Kontokosta","Is There a Link Between Energy Performance and Investment Performance? Evidence from New York City's Local Law 84 Energy Consumption Data","New York University","Jan 06 2013","10:15 AM","Marriott, Rancho Santa Fe 3","American Real Estate & Urban Economic Association","Green Building and Sustainable Real Estate Development","Q5","Norman Miller","University of San Diego","Walter Torous","University of California-Los Angeles","Jan Brueckner","University of California-Irvine","Richard Arnott","University of California-Riverside","Stephen Malpezzi","University of Wisconsin","","","CONSTANTINE",32,0,1,0,32,1,0,1,0
"Constantine","Constantine Lyubimov","First Mortgages, Second Mortgages, and Their Default","Federal National Mortgage Association","Jan 04 2013","12:30 PM","Marriott, Rancho Santa Fe 3","American Real Estate & Urban Economic Association","Mortgage Default Risk","G2","Robert Van Order","George Washington University","Nancy Wallace","University of California-Berkeley","Xudong An","National University of Singapore","Joseph Tracy","Federal Reserve Bank of New York","Wenlan Qian","National University of Singapore","","","CONSTANTINE",32,0,1,0,32,1,0,1,0
"Corrado","Corrado Giulietti","Remittances and Well‐Being among Rural‐to‐Urban Migrants in China","IZA","Jan 05 2013","2:30 PM","Hyatt, Madeleine C & D","Chinese Economists Society","Challenges for the Chinese Labor Market","J3","Klaus Zimmermann","Institute for the Study of Labor (IZA)","Jeffrey Zax","University of Colorado-Boulder","Corrado Giulietti","IZA","Kailing Shen","Xiamen University","Albert Park","Hong Kong University of Science and Technology","Peter Kuhn","University of California-Santa Barbara","CORRADO",9,0,1,0,9,1,0,1,0
"Cory","Cory Koedel","Race and College Success: Evidence from Missouri","University of Missouri","Jan 04 2013","2:30 PM","Hyatt, Manchester G","American Economic Association","The Economics of Higher Education","I2","Joshua Angrist","Massachusetts Institute of Technology","Sarah Reber","University of California-Los Angeles","Jeffrey Smith","University of Michigan","Jonathan Guryan","Northwestern University","Jesse Rothstein","University of California-Berkeley","","","CORY",154,14,0.9166667,0.0833333,168,1,0,0,0
"Cory","Cory Koedel","Pension-Induced Rigidities in the Labor Market for School Leaders","University of Missouri","Jan 04 2013","8:00 AM","Hyatt, Manchester F","American Economic Association","Issues in Teacher Pensions","I2","Maria Fitzpatrick","Cornell University","Maria Fitzpatrick","Cornell University","Cory Koedel","University of Missouri","","","","","","","CORY",154,14,0.9166667,0.0833333,168,1,0,0,0
"Costanza","Costanza Meneghetti","Fortune Favors the Bold","West Virginia University","Jan 05 2013","2:30 PM","Marriott, Marina Salon D","American Finance Association","Agency Problems","G3","Dirk Jenter","Stanford University","Vicente Cunat","London School of Economics","Matthew Rhodes-Kropf","Harvard Business School","Jeffrey Coles","Arizona State University","","","","","COSTANZA",0,3,0,1,3,0,1,0,1
"Craig","Craig Eschuk","The Effect of Certification Procedure on Union Density in the Canadian Private Sector","Human Resources and Skills Development Canada","Jan 06 2013","10:15 AM","Marriott, Oceanside","Labor & Employment Relations Association","International Perspectives on Employment Relations - LERA Competitive Papers","J5","Phanindra Wunnava","Middlebury College and IZA","Mark Egan","University of Chicago","","","","","","","","","CRAIG",669,1,0.9985074,0.0014925,670,1,0,1,0
"Craig","Craig Burnside","Exchange Rates and International Risk Sharing","Duke University","Jan 05 2013","2:30 PM","Marriott, Balboa & Mission Hills","American Finance Association","International Financial Markets","G1","Roberto Rigobon","Massachusetts Institute of Technology","Andrew Ang","Columbia University","Adrien Verdelhan","Massachusetts Institute of Technology","Craig Burnside","Duke University","","","","","CRAIG",669,1,0.9985074,0.0014925,670,1,0,1,0
"Craig","Craig McIntosh","Does Savings Lead to More Investment in Microenterprises?","University of California-San Diego","Jan 05 2013","8:00 AM","Hyatt, Elizabeth Ballroom A","American Economic Association","Financial Markets and Economic Development","O1","Erica Field","Duke University and NBER","Michael Kremer","Harvard University and NBER","Paul Niehaus","University of California-San Diego","Shawn Cole","Harvard Business School","","","","","CRAIG",669,1,0.9985074,0.0014925,670,1,0,1,0
"Craig","Craig Gundersen","How State Policies Influence the Efficacy of the Supplemental Nutrition Assistance Program in Reducing Poverty","University of Illinois","Jan 06 2013","10:15 AM","Marriott, Torrey Pines 2","Society of Government Economists","SNAP: Participation and Food Insecurity","D1","Jonathan Schwabish","Congressional Budget Office","James P. Ziliak","University of Kentucky","Marianne Bitler","University of California-Irvine","Stacy Dickert-Conlin","Michigan State University","","","","","CRAIG",669,1,0.9985074,0.0014925,670,1,0,1,0
"Cristian","Cristian Dezso","Fatherhood and Managerial Style: How a Male CEO’s Children Affect the Wages of His Employees","University of Maryland","Jan 04 2013","8:00 AM","Hyatt, Edward B","American Economic Association","Gender in Corporate Leadership","J4","Amalia Miller","University of Virginia","David Matsa","Northwestern University","Lise Vesterlund","University of Pittsburg","Justin Wolfers","University of Michigan","Amalia Miller","University of Virginia","","","CRISTIAN",140,4,0.9722222,0.0277778,144,1,0,1,0
"Cristina","Cristina DeNardi","Medicaid Insurance in Old Age","Federal Reserve Bank of Chicago","Jan 05 2013","8:00 AM","Hyatt, Ford C","Chinese Economic Association in North America","Health and Economic Development","I1","Michael Grossman","City University of New York Graduate Center","Masanori Kashiwagi","National Taiwan University","Yi-Chan Tsai","University of Tokyo","Minchung Hsu","National Graduate Institute for Policy Studies, Japan","Elaine Liu","University of Houston","","","CRISTINA",1,280,0.0035587,0.9964413,281,0,1,0,1
"Cynthia","Cynthia Kroll","Financing Mechanisms for Energy-Efficient Retrofits for Single-Family Housing","University of California-Berkeley","Jan 06 2013","10:15 AM","Marriott, Rancho Santa Fe 3","American Real Estate & Urban Economic Association","Green Building and Sustainable Real Estate Development","Q5","Norman Miller","University of San Diego","Walter Torous","University of California-Los Angeles","Jan Brueckner","University of California-Irvine","Richard Arnott","University of California-Riverside","Stephen Malpezzi","University of Wisconsin","","","CYNTHIA",0,761,0,1,761,0,1,0,1
